voter_id,nombre,partido,dim_1,dim_2,legislatura
P3106,Cueva Sada Guillermo,Partido Verde Ecologista de México (PVEM),-0.472521,-0.308415,LXI
P3107,Del Mazo Morales Gerardo,Independientes,0.180239,-0.094749,LXI
P312,Hinojosa Pérez José Manuel,Partido Acción Nacional (PAN),-0.187245,-0.982311,LXI
P3144,Saénz Vargas Caritina,Partido Verde Ecologista de México (PVEM),0.102546,0.0773,LXI
P320,López Rabadán Kenia,Partido Acción Nacional (PAN),0.195156,-0.837869,LXI
P352,Martínez y Hernández Ifigenia Martha,Partido del Trabajo (PT),-0.946848,0.321681,LXI
P362,Llerenas Morales Vidal,Partido de la Revolución Democrática (PRD),-0.806748,-0.433482,LXI
P414,Pedroza Jiménez Héctor,Partido Revolucionario Institucional (PRI),0.187989,0.001946,LXI
P432,Albores Gleason Roberto Armando,Partido Revolucionario Institucional (PRI),0.221929,0.02312,LXI
P442,Espinosa Ramos Francisco Amadeo,Partido del Trabajo (PT),-0.999519,-0.031019,LXI
P472,Vázquez González Pedro,Partido del Trabajo (PT),-0.999395,0.03479,LXI
P490,Guerra Castillo Marcela,Partido Revolucionario Institucional (PRI),0.161347,-0.212735,LXI
P498,Moreira Valdez Rubén Ignacio,Partido Revolucionario Institucional (PRI),-0.321024,0.238205,LXI
P501,Ortiz González Graciela,Partido Revolucionario Institucional (PRI),0.226513,0.018498,LXI
P531,Ruiz Massieu Salinas Claudia,Partido Revolucionario Institucional (PRI),0.186597,0.004075,LXI
P631,Cuevas Barron Gabriela,Partido Acción Nacional (PAN),0.195141,-0.837861,LXI
P652,García Corpus Teófilo Manuel,Partido Revolucionario Institucional (PRI),-0.511109,-0.064574,LXI
P671,Herrera Chávez Samuel,Partido de la Revolución Democrática (PRD),-0.866598,-0.175697,LXI
P779,Torres Piña Carlos,Partido de la Revolución Democrática (PRD),-0.798415,-0.427117,LXI
P790,Vizcaíno Silva Indira,Partido de la Revolución Democrática (PRD),-0.794414,-0.420256,LXI
P805,Torres Peimbert María Marcela,Partido Acción Nacional (PAN),-0.242995,-0.442447,LXI
P810,Arriaga Rojas Justino Eugenio,Partido Acción Nacional (PAN),0.079354,-0.967868,LXI
P821,García Gómez Martha Elena,Partido Acción Nacional (PAN),-0.792594,-0.368098,LXI
P854,Romero León Gloria,Partido Acción Nacional (PAN),0.529175,-0.580864,LXI
P884,González Cuevas Isaías,Partido Revolucionario Institucional (PRI),0.034451,-0.147728,LXI
P907,Villegas Arreola Alfredo,Partido Revolucionario Institucional (PRI),-0.225968,0.218119,LXI
P909,Zarzosa Sánchez Eduardo,Partido Revolucionario Institucional (PRI),0.186599,0.00407,LXI
P927,González Yáñez Óscar,Partido del Trabajo (PT),-0.958244,-0.210899,LXI
P939,Toledo Gutiérrez Mauricio Alonso,Partido de la Revolución Democrática (PRD),-0.958697,-0.284429,LXI
P945,Esquer Gutiérrez Alberto,Partido Acción Nacional (PAN),0.422312,-0.666892,LXI
P145,Gómez Pozos Merilyn,Movimiento Ciudadano (MC),-0.956815,0.290699,LXII
P1511,Delgadillo González Claudia,Partido Revolucionario Institucional (PRI),0.640797,0.349718,LXII
P1542,Medina Filigrana Marcos Rosendo,Partido de la Revolución Democrática (PRD),-0.198162,-0.711417,LXII
P1543,Méndez Denis Lorena,Movimiento Ciudadano (MC),-0.954673,0.297656,LXII
P1619,Jiménez Esquivel María Teresa,Partido Acción Nacional (PAN),0.099499,0.680507,LXII
P1637,Reza Gallegos Rocío Esmeralda,Partido Acción Nacional (PAN),0.215062,0.339386,LXII
P1666,Bernal Bolnik Sue Ellen,Partido Revolucionario Institucional (PRI),0.66781,0.329976,LXII
P1674,Cruz Mendoza Eufrosina,Partido Acción Nacional (PAN),0.141344,0.51617,LXII
P1694,Moreno Cárdenas Rafael Alejandro,Partido Revolucionario Institucional (PRI),0.640804,0.349658,LXII
P1698,Ruiz Sandoval Cristina,Partido Revolucionario Institucional (PRI),0.667811,0.329971,LXII
P1699,Sámano Peralta Miguel,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1711,Corona Nakamura María del Rocío,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1738,Anaya Gutiérrez Alberto,Partido del Trabajo (PT),-0.844375,-0.41325,LXII
P1758,García Medina Amalia Dolores,Partido de la Revolución Democrática (PRD),-0.059449,0.990117,LXII
P1760,Gaudiano Rovirosa Gerardo,Partido de la Revolución Democrática (PRD),-0.327577,-0.630027,LXII
P1774,Espinosa Cházaro Luis Ángel Xariel,Partido de la Revolución Democrática (PRD),-0.09064,0.446755,LXII
P1782,Aldana Prieto Luis Ricardo,Partido Revolucionario Institucional (PRI),0.667818,0.329911,LXII
P1783,Araujo de la Torre Elsa Patricia,Partido Revolucionario Institucional (PRI),0.667809,0.32998,LXII
P1784,Barba Mariscal Marco Antonio,Partido Revolucionario Institucional (PRI),0.667809,0.32998,LXII
P1785,Del Angel Acosta Jorge,Partido Revolucionario Institucional (PRI),0.667809,0.32998,LXII
P1786,Díaz Palacios Víctor Emanuel,Partido Revolucionario Institucional (PRI),0.667809,0.32998,LXII
P1787,Duarte Murillo José Ignacio,Partido Revolucionario Institucional (PRI),0.667809,0.32998,LXII
P1788,Escajeda Jiménez José Rubén,Partido Revolucionario Institucional (PRI),0.674174,0.282606,LXII
P1789,Flores Sandoval Patricio,Partido Revolucionario Institucional (PRI),0.667809,0.32998,LXII
P1790,Galindo Quiñones Heriberto Manuel,Partido Revolucionario Institucional (PRI),0.667811,0.329968,LXII
P1791,Grajales Palacios Francisco,Partido Revolucionario Institucional (PRI),0.667811,0.329967,LXII
P1792,Guevara González Javier Filiberto,Partido Revolucionario Institucional (PRI),0.667809,0.329975,LXII
P1793,Gutiérrez De la Garza Héctor,Partido Revolucionario Institucional (PRI),0.667809,0.32998,LXII
P1794,López Zavala Javier,Partido Revolucionario Institucional (PRI),0.667816,0.32992,LXII
P1795,Mendoza Curiel Ma Leticia,Partido Revolucionario Institucional (PRI),0.667809,0.32998,LXII
P1796,Montes Alvarado Abraham,Partido Revolucionario Institucional (PRI),0.667809,0.32998,LXII
P1798,Pacheco Rodríguez Ricardo Fidel,Partido Revolucionario Institucional (PRI),0.667817,0.329902,LXII
P1799,Rangel Segovia Alejandro,Partido Revolucionario Institucional (PRI),0.667816,0.329946,LXII
P1800,Salgado Delgado Fernando,Partido Revolucionario Institucional (PRI),0.669182,0.307483,LXII
P1801,Villaseñor Vargas Paloma,Partido Revolucionario Institucional (PRI),0.667809,0.32998,LXII
P1802,Zepeda González Francisco Alberto,Partido Revolucionario Institucional (PRI),0.67417,0.28263,LXII
P1803,Aguayo López Miguel Ángel,Partido Revolucionario Institucional (PRI),0.66781,0.329978,LXII
P1804,Alcalá Padilla Leobardo,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1805,Allende Cano Ana Isabel,Partido Revolucionario Institucional (PRI),0.640807,0.349731,LXII
P1806,Alvarado Sánchez Brenda María Izontli,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1807,Anaya Gudiño Alfredo,Partido Revolucionario Institucional (PRI),0.674172,0.282644,LXII
P1808,Arellano Guzmán Salvador,Partido Revolucionario Institucional (PRI),0.667809,0.329978,LXII
P1809,Arroyo Ruíz Alma Jeanny,Partido Revolucionario Institucional (PRI),0.640805,0.349729,LXII
P1810,Arroyo Vieyra Francisco,Partido Revolucionario Institucional (PRI),0.674171,0.282633,LXII
P1811,Astiazarán Gutiérrez Antonio Francisco,Partido Revolucionario Institucional (PRI),0.667809,0.329978,LXII
P1812,Athie Flores Kamel,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1813,Ayala Robles Linares Flor,Partido Revolucionario Institucional (PRI),0.691694,0.481909,LXII
P1814,Añorve Baños Manuel,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1815,Badillo Ramírez Darío,Partido Revolucionario Institucional (PRI),0.674166,0.282688,LXII
P1816,Barajas del Toro Salvador,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1817,Barcenas Nieves Delvim Fabiola,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1818,Barrera Barrera Petra,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1819,Barrera Estrada Rodimiro,Partido Revolucionario Institucional (PRI),0.667811,0.329967,LXII
P1820,Barrueta Barón Noé,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1821,Beltrones Rivera Manlio Fabio,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1822,Bernal Gutiérrez Marco Antonio,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1823,Berzunza Novelo Landy Margarita,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1824,Bonilla Gómez Adolfo,Partido Revolucionario Institucional (PRI),0.667816,0.329914,LXII
P1825,Caballero Garza Benito,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1826,Caballero Rosiñol Joaquín,Partido Revolucionario Institucional (PRI),0.640796,0.349718,LXII
P1828,Calderón Ramírez Leticia,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1829,Calzada Arroyo Marco Antonio,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1830,Campos Córdova Lisandro Arístides,Partido Revolucionario Institucional (PRI),0.66781,0.329978,LXII
P1831,Cano Ayala Ma. Elena,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1832,Cantú Segovia Eloy,Partido Revolucionario Institucional (PRI),0.691712,0.481921,LXII
P1833,Carbajal Hernández Juan Manuel,Partido Revolucionario Institucional (PRI),0.667817,0.329907,LXII
P1834,Cárdenas Cantú Miriam,Partido Revolucionario Institucional (PRI),0.667816,0.329905,LXII
P1835,Cárdenas del Avellano Enrique,Partido Revolucionario Institucional (PRI),0.743139,0.669132,LXII
P1836,Carreón Cervantes Verónica,Partido Revolucionario Institucional (PRI),0.66781,0.329978,LXII
P1837,Carreño Mijares Angelina,Partido Revolucionario Institucional (PRI),0.677034,0.445057,LXII
P1838,Castillo Rodríguez Minerva,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1839,Castillo Valdez Benjamin,Partido Revolucionario Institucional (PRI),0.642908,0.338418,LXII
P1840,Charleston Hernández Fernando,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1841,Chávez Dávalos Sergio Armando,Partido Revolucionario Institucional (PRI),0.744756,0.667328,LXII
P1842,Córdova Díaz Luis Armando,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1843,Córdova Morán Frine Soraya,Partido Revolucionario Institucional (PRI),0.674166,0.282688,LXII
P1844,Corrales Corrales Francisca Elena,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1845,Cruz Morales Maricruz,Partido Revolucionario Institucional (PRI),0.667816,0.329914,LXII
P1846,Curi Naime Alberto,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1847,De la Cruz Requena Rosalba,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1848,Del Moral Vela Paulina Alejandra,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1849,Díaz Athié Antonio De Jesús,Partido Revolucionario Institucional (PRI),0.667811,0.329967,LXII
P1850,Diez Francos Juan Manuel,Partido Revolucionario Institucional (PRI),0.667811,0.329967,LXII
P1851,Doger Guerrero José Enrique,Partido Revolucionario Institucional (PRI),0.667811,0.329973,LXII
P1852,Domínguez Zepeda Pedro Ignacio,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1853,Elizondo Ramírez Irma,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1854,Félix Chávez Faustino,Partido Revolucionario Institucional (PRI),0.66781,0.329978,LXII
P1855,Fernández Clamont Francisco Javier,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1856,Flemate Ramírez Julio César,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1857,Flores Gómez José Luis Cruz,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1858,Flores Méndez José Luis,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1859,Fuentes Téllez Adriana,Partido Revolucionario Institucional (PRI),0.640807,0.349731,LXII
P1860,Funes Velázquez Erika Yolanda,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1861,Galván Villanueva Raúl Santos,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1862,Gamboa Song Lizbeth Loy,Partido Revolucionario Institucional (PRI),0.66781,0.329978,LXII
P1863,Garay Cabada Marina,Partido Revolucionario Institucional (PRI),0.743534,0.668684,LXII
P1864,García Fernández María de las Nieves,Partido Revolucionario Institucional (PRI),0.667811,0.329966,LXII
P1865,García García Héctor,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1866,García Hernández Josefina,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1867,García Olmedo María del Rocío,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1868,García de la Cadena Romero María del Carmen,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1869,Garza Moreno María Esther,Partido Revolucionario Institucional (PRI),0.669181,0.307474,LXII
P187,Monreal Ávila Ricardo,Movimiento Ciudadano (MC),-0.933966,0.357363,LXII
P1870,Gauna Ruiz de León Celia Isabel,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1871,Gómez Carmona Blanca Estela,Partido Revolucionario Institucional (PRI),0.667811,0.329967,LXII
P1872,Gómez Gómez Luis,Partido Revolucionario Institucional (PRI),0.691742,0.482005,LXII
P1873,Gómez Gómez Pedro,Partido Revolucionario Institucional (PRI),0.66781,0.329978,LXII
P1874,Gómez Michel Gabriel,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1875,Gómez Olguín Roy Argel,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1876,Gómez Tueme Amira Gricelda,Partido Revolucionario Institucional (PRI),0.640817,0.34965,LXII
P1877,González Cruz Cristina,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1878,González Farias Eligio Cuitláhuac,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1879,González Gómez Cecilia,Partido Revolucionario Institucional (PRI),0.746438,0.665438,LXII
P1880,González Reséndiz Rafael,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1881,González Valdez Marco Antonio,Partido Revolucionario Institucional (PRI),0.667816,0.329914,LXII
P1882,González Vargas Francisco,Partido Revolucionario Institucional (PRI),0.667811,0.329967,LXII
P1883,González Martínez Olivares Irazema,Partido Revolucionario Institucional (PRI),0.667816,0.329914,LXII
P1884,Gualito Castañeda Rosalba,Partido Revolucionario Institucional (PRI),0.667816,0.329914,LXII
P1885,Guerra Garza Abel,Partido Revolucionario Institucional (PRI),0.640796,0.349726,LXII
P1886,Guerrero López Judit Magdalena,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1887,Gurrión Matias Samuel,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1888,Gutiérrez Álvarez Harvey,Partido Revolucionario Institucional (PRI),0.66782,0.329897,LXII
P1889,Hernández Burgos Gaudencio,Partido Revolucionario Institucional (PRI),0.667816,0.329907,LXII
P1890,Hernández González Noé,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1891,Hernández Iñiguez Adriana,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1892,Hernández Morales Mirna Esmeralda,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1893,Hernández Tapia Gerardo Xavier,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1894,Herrera Delgado Jorge,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1895,Hirata Chico Gilberto Antonio,Partido Revolucionario Institucional (PRI),0.640805,0.349729,LXII
P1896,Huerta Rea María de Jesús,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1897,Inzunza Montoya Alfonso,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1898,Juan Marcos Issa Salomón,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1899,King De la Rosa Raymundo,Partido Revolucionario Institucional (PRI),0.640805,0.349729,LXII
P1900,Liceaga Arteaga Gerardo Francisco,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1901,López Alvarado Jaime Chris,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1902,López Landero Tomás,Partido Revolucionario Institucional (PRI),0.674174,0.282615,LXII
P1903,López Segura María Carmen,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1904,Macías Sandoval Raúl,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1905,Madrid Tovilla Areli,Partido Revolucionario Institucional (PRI),0.667809,0.329974,LXII
P1906,Magaña Zepeda María Angélica,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1907,Maldonado Hernández Fernando Alfredo,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1908,Manzur Quiroga José Sergio,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1909,Márquez Martínez José Luis,Partido Revolucionario Institucional (PRI),0.667811,0.329973,LXII
P1910,Márquez Velasco Silvia,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1911,Martínez Cárdenas Esther Angélica,Partido Revolucionario Institucional (PRI),0.640805,0.349729,LXII
P1912,Mayorga Delgado Nuvia Magdalena,Partido Revolucionario Institucional (PRI),0.691637,0.481805,LXII
P1913,Mendoza Garza Jorge,Partido Revolucionario Institucional (PRI),0.999966,0.008292,LXII
P1914,Mercado Gallegos Sonia Catalina,Partido Revolucionario Institucional (PRI),0.667815,0.329923,LXII
P1915,Miranda Munive Emilse,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1916,Montano Guzmán José Alejandro,Partido Revolucionario Institucional (PRI),0.667811,0.329967,LXII
P1917,Morales Flores Jesús,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1918,Moreno Montoya J. Pilar,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1919,Moreno Árcega José Isidro,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1920,Murguía Lardizabal Luis Alfredo,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1921,Muñiz Martínez Dulce María,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1922,Muñoz Kapamas Felipe de Jesús,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1923,Nava Gómez José Everardo,Partido Revolucionario Institucional (PRI),0.667816,0.329914,LXII
P1924,Navarrete Vital Ma. Concepción,Partido Revolucionario Institucional (PRI),0.640807,0.349731,LXII
P1925,Navarro De Alba César Reynaldo,Partido Revolucionario Institucional (PRI),0.674166,0.282688,LXII
P1926,Niaves López Ossiel Omar,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1927,Ochoa Gallegos Williams Oswaldo,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1928,Ochoa González Arnoldo,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1929,Olvera Correa Luis,Partido Revolucionario Institucional (PRI),0.674166,0.282688,LXII
P1930,Ordaz Martínez María del Carmen,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1931,Ortega Pacheco Guadalupe del Socorro,Partido Revolucionario Institucional (PRI),0.667811,0.329967,LXII
P1932,Ortiz García Salvador,Partido Revolucionario Institucional (PRI),0.674166,0.282688,LXII
P1933,Padilla Fierro Roman Alfredo,Partido Revolucionario Institucional (PRI),0.674172,0.28264,LXII
P1934,Padilla Navarro Cesario,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1935,Pazzi Maza Zita Beatriz,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1936,Pérez Anzueto Hugo Mauricio,Partido Revolucionario Institucional (PRI),0.47928,-0.050326,LXII
P1937,Pérez Escalante Elvia María,Partido Revolucionario Institucional (PRI),0.691737,0.481971,LXII
P1938,Pérez de Alba José Noel,Partido Revolucionario Institucional (PRI),0.642907,0.338431,LXII
P1939,Ponce Orozco Norma,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1940,Quian Alcocer Eduardo Roman,Partido Revolucionario Institucional (PRI),0.640807,0.349731,LXII
P1941,Quintana León Socorro de la Luz,Partido Revolucionario Institucional (PRI),0.674166,0.282688,LXII
P1942,Quiñones Canales Lourdes Eulalia,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1943,Rangel Espinosa José,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1944,Rellstab Carreto Tanya,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1945,Retamoza Vega Patricia Elena,Partido Revolucionario Institucional (PRI),0.640796,0.349726,LXII
P1946,Robles Aguirre Mayra Karina,Partido Revolucionario Institucional (PRI),0.479266,-0.050355,LXII
P1947,Rocha Piedra Juan Manuel,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1948,Rojo García de Alba José Antonio,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1949,Román Bojórquez Jesús Tolentino,Partido Revolucionario Institucional (PRI),0.990222,0.139499,LXII
P195,Moreno Rivera Julio César,Partido de la Revolución Democrática (PRD),-0.100427,0.328631,LXII
P1950,Romero Valencia Salvador,Partido Revolucionario Institucional (PRI),0.667817,0.329906,LXII
P1951,Rubio Lara Blas Ramón,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1952,Ruíz Arriaga Genaro,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1953,Ruíz Moronatti Roberto,Partido Revolucionario Institucional (PRI),0.667809,0.329978,LXII
P1954,Sahui Rivero Mauricio,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1955,Salgado Peña Abel Octavio,Partido Revolucionario Institucional (PRI),0.743064,0.669217,LXII
P1956,Sánchez Cruz Leopoldo,Partido Revolucionario Institucional (PRI),0.691651,0.481807,LXII
P1957,Sánchez Romero Carlos,Partido Revolucionario Institucional (PRI),0.669185,0.307441,LXII
P1958,Sánchez Santiago María Guadalupe,Partido Revolucionario Institucional (PRI),0.640807,0.349731,LXII
P1959,Schroeder Verdugo María Fernanda,Partido Revolucionario Institucional (PRI),0.640807,0.349731,LXII
P1960,Sosa Altamira William Renan,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1961,Terán Guevara María Rebeca,Partido Revolucionario Institucional (PRI),0.674166,0.282688,LXII
P1962,Terán Juárez Jorge,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1963,Torres Félix Sergio,Partido Revolucionario Institucional (PRI),0.691712,0.481921,LXII
P1964,Treviño Cantú Javier,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1965,Ugalde Alegría Aurora Denisse,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1966,Valanci Buzali Simón,Partido Revolucionario Institucional (PRI),0.677028,0.445038,LXII
P1967,Valdés Palazuelos Jesús Antonio,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1968,Vargas Vargas Laura Guadalupe,Partido Revolucionario Institucional (PRI),0.667811,0.329969,LXII
P1969,Vásquez Villanueva Martín de Jesús,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1970,Vázquez Parissi Ponciano,Partido Revolucionario Institucional (PRI),0.640809,0.349661,LXII
P1971,Vázquez Saut Regina,Partido Revolucionario Institucional (PRI),0.640805,0.349729,LXII
P1972,Vela Reyes Marco Alonso,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1973,Velasco Orozco Víctor Hugo,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1974,Velázquez Díaz María Guadalupe,Partido Revolucionario Institucional (PRI),0.640807,0.349731,LXII
P1975,Velázquez Ramírez Diana Karina,Partido Revolucionario Institucional (PRI),0.640809,0.349661,LXII
P1976,Velázquez Sánchez Maricela,Partido Revolucionario Institucional (PRI),0.667811,0.329967,LXII
P1977,Villaseñor Gudiño Blanca Ma.,Partido Revolucionario Institucional (PRI),0.667816,0.329922,LXII
P1978,Zacarías Capuchino Dario,Partido Revolucionario Institucional (PRI),0.667811,0.329973,LXII
P1979,Zamora Morales Fernando,Partido Revolucionario Institucional (PRI),0.66781,0.329978,LXII
P1980,Anaya Cortés Ricardo,Partido Acción Nacional (PAN),0.262005,0.237968,LXII
P1981,Angulo Parra Carlos Fernando,Partido Acción Nacional (PAN),0.27107,-0.516697,LXII
P1982,Botello Montes José Alfredo,Partido Acción Nacional (PAN),0.215131,0.339728,LXII
P1983,Bueno Torio Juan,Partido Acción Nacional (PAN),0.083427,0.631866,LXII
P1984,Fuentes Solís Víctor Oswaldo,Partido Acción Nacional (PAN),0.215063,0.339386,LXII
P1985,Labastida Sotelo Karina,Partido Acción Nacional (PAN),0.215065,0.339396,LXII
P1986,Micalco Méndez Rafael Alejandro,Partido Acción Nacional (PAN),0.214981,0.338971,LXII
P1987,Quintana Salinas Esther,Partido Acción Nacional (PAN),0.262035,0.23789,LXII
P1988,Sánchez Ruíz Mario,Partido Acción Nacional (PAN),0.479281,-0.050322,LXII
P1989,Zamora García Alfredo,Partido Acción Nacional (PAN),0.052227,0.998635,LXII
P1990,Acosta Croda Rafael,Partido Acción Nacional (PAN),0.215062,0.339386,LXII
P1991,Adame Alemán Juan Pablo,Partido Acción Nacional (PAN),0.215063,0.339381,LXII
P1992,Aguilar Rodríguez Aurora de la Luz,Partido Acción Nacional (PAN),0.215062,0.339386,LXII
P1993,Almaguer Torres Felipe de Jesús,Partido Acción Nacional (PAN),0.141344,0.51617,LXII
P1994,Alonso Morelli Humberto,Partido Acción Nacional (PAN),0.271069,-0.516696,LXII
P1995,Álvarez Tovar Martha Berenice,Partido Acción Nacional (PAN),0.215066,0.339399,LXII
P1996,Aquino Calvo Juan Jesús,Partido Acción Nacional (PAN),0.262056,0.237891,LXII
P1997,Argüelles Loya Consuelo,Partido Acción Nacional (PAN),0.262056,0.237891,LXII
P1998,Cáceres de la Fuente Juan Francisco,Partido Acción Nacional (PAN),0.21507,0.339408,LXII
P1999,Camarillo Ortega Rubén,Partido Acción Nacional (PAN),0.082427,0.629246,LXII
P2000,Cárdenas Guízar Gabriel de Jesús,Partido Acción Nacional (PAN),0.215062,0.339386,LXII
P2001,Carreño Muro Genaro,Partido Acción Nacional (PAN),0.215063,0.339381,LXII
P2002,Chan Lugo Sergio Augusto,Partido Acción Nacional (PAN),0.099499,0.680507,LXII
P2003,Coronado Quintanilla Alberto,Partido Acción Nacional (PAN),0.262056,0.237891,LXII
P2004,Cortázar Lara Gerardo Maximiliano,Partido Acción Nacional (PAN),0.215062,0.339386,LXII
P2005,Cortés Berumen Isaías,Partido Acción Nacional (PAN),0.262023,0.237909,LXII
P2006,Dávila Delgado Mario Alberto,Partido Acción Nacional (PAN),0.215062,0.339386,LXII
P2007,De la Rosa Escalante Arturo,Partido Acción Nacional (PAN),0.141351,0.516147,LXII
P2008,Díaz Trujillo Alberto,Partido Acción Nacional (PAN),0.099499,0.680507,LXII
P2009,Dorador Pérez Gavilán Rodolfo,Partido Acción Nacional (PAN),0.192923,-0.062585,LXII
P2010,Flores Flores Enrique Alejandro,Partido Acción Nacional (PAN),0.215062,0.339386,LXII
P2011,Galindo Delgado David Cuauhtémoc,Partido Acción Nacional (PAN),0.215062,0.339386,LXII
P2012,García González Carlos Alberto,Partido Acción Nacional (PAN),0.35483,0.545945,LXII
