voter_id,nombre,genero,curul_tipo,legislatura,partido,partido_disciplina,dim_1_aligned,dim_2_aligned,dim_1_raw,dim_2_raw,disciplina,n_votos
P02901,Sánchez Arredondo Nancy Guadalupe,F,plurinominal,LXIII,PRI,Partido Encuentro Social,-0.23429567625781664,-0.43383801667824684,-0.422835,-0.499365,0.8669,714
P02902,Sánchez Coronel Cristina,F,mayoria_relativa,LXIII,PRI,Partido Encuentro Social,-0.27803467625781664,-0.6023750166782469,-0.466574,-0.667902,0.899,614
P02903,Sánchez Isidoro David,M,mayoria_relativa,LXIII,PRI,Partido Encuentro Social,-0.2756006762578167,-0.6060160166782469,-0.46414,-0.671543,0.7593,702
P02904,Sánchez Sánchez Christian Joaquín,M,mayoria_relativa,LXIII,PRI,Partido Encuentro Social,-0.23838467625781665,-0.42807401667824685,-0.426924,-0.493601,0.7619,714
P02905,Sandoval Martínez María Soledad,F,plurinominal,LXIII,PRI,Partido Encuentro Social,-0.2230786762578166,-0.5009300166782469,-0.411618,-0.566457,0.7087,714
P02906,Santillán Oceguera Francisco Javier,M,plurinominal,LXIII,PRI,Partido Encuentro Social,-0.23300667625781665,-0.43105401667824683,-0.421546,-0.496581,0.6919,714
P02907,Sarabia Camacho Carlos,M,mayoria_relativa,LXIII,PRI,Partido Encuentro Social,-0.29782567625781664,-0.45750501667824695,-0.486365,-0.523032,0.8036,616
P02908,Silva Ramos Alberto,M,mayoria_relativa,LXIII,PRI,Partido Encuentro Social,-0.2282986762578166,-0.43540601667824685,-0.416838,-0.500933,0.8258,597
P02909,Silva Tejeda Víctor Manuel,M,plurinominal,LXIII,PRI,Partido Encuentro Social,-0.20745467625781663,-0.4556420166782469,-0.395994,-0.521169,0.8397,705
P02910,Sobreyra Santos María Monserrath,F,mayoria_relativa,LXIII,PRI,Partido Encuentro Social,-0.23552067625781667,-0.43141401667824686,-0.42406,-0.496941,0.9048,714
P02911,Sulub Caamal Miguel Ángel,M,mayoria_relativa,LXIII,PRI,Partido Encuentro Social,-0.20754667625781661,-0.45361401667824686,-0.396086,-0.519141,0.9174,714
P02912,Taja Ramírez Ricardo,M,mayoria_relativa,LXIII,PRI,Partido Encuentro Social,-0.2987306762578167,-0.4534220166782469,-0.48727,-0.518949,0.7124,591
P02913,Tamayo Morales Martha Sofía,F,mayoria_relativa,LXIII,PRI,Partido Encuentro Social,-0.2068126762578166,-0.45627701667824694,-0.395352,-0.521804,0.8978,714
P02914,Tannos Cruz Yarith,F,mayoria_relativa,LXIII,PRI,Partido Encuentro Social,-0.2895816762578167,-0.6082890166782469,-0.478121,-0.673816,0.7056,591
P02915,Tiscareño Agoitia Ruth Noemí,F,plurinominal,LXIII,PRI,Partido Encuentro Social,-0.20744767625781665,-0.4556040166782469,-0.395987,-0.521131,0.8894,714
P02916,Uriarte Zazueta Fernando,M,mayoria_relativa,LXIII,PRI,Partido Encuentro Social,-0.2067546762578166,-0.45629001667824687,-0.395294,-0.521817,0.9482,714
P02917,Valencia García Oscar,F,mayoria_relativa,LXIII,PRI,Partido Encuentro Social,-0.20384867625781664,-0.4569080166782469,-0.392388,-0.522435,0.937,714
P02918,Vargas Rodríguez Federico Eugenio,F,mayoria_relativa,LXIII,PRI,Partido Encuentro Social,-0.2331746762578166,-0.42999701667824686,-0.421714,-0.495524,0.5812,714
P02919,Vázquez Guerrero Luis Felipe,M,mayoria_relativa,LXIII,PRI,Partido Encuentro Social,-0.2219196762578167,-0.5018990166782469,-0.410459,-0.567426,0.923,714
P02920,Vázquez Parissi Cirilo,M,mayoria_relativa,LXIII,PRI,Partido Encuentro Social,-0.3384026762578167,-0.4084810166782469,-0.526942,-0.474008,0.5272,313
P02921,Vélez Núñez Beatriz,F,mayoria_relativa,LXIII,PRI,Partido Encuentro Social,-0.29428567625781665,-0.4588310166782469,-0.482825,-0.524358,0.8583,614
P02922,Villa Ramírez Timoteo,M,mayoria_relativa,LXIII,PRI,Partido Encuentro Social,-0.20718167625781667,-0.45544001667824685,-0.395721,-0.520967,0.9216,714
P02923,Villagómez Guerrero Ramón,M,mayoria_relativa,LXIII,PRI,Partido Encuentro Social,-0.23241667625781667,-0.4372230166782469,-0.420956,-0.50275,0.9244,714
P02924,Zepahua García Lillian,F,mayoria_relativa,LXIII,PRI,Partido Encuentro Social,-0.22797567625781665,-0.43560701667824686,-0.416515,-0.501134,0.8389,714
P02925,Zúñiga Mendoza J. Jesús,M,mayoria_relativa,LXIII,PRI,Partido Encuentro Social,-0.1981026762578166,-0.45361301667824694,-0.386642,-0.51914,0.7339,714
P02926,Gutiérrez De Velasco Urtaza Francisco José,M,mayoria_relativa,LXIII,PAN,Convergencia,-0.42877067625781673,0.7960719833217531,-0.61731,0.730545,0.6352,688
P02927,Ovando Reazola Janette,F,plurinominal,LXIII,PAN,Convergencia,-0.19924367625781667,0.7250879833217531,-0.387783,0.659561,0.3213,526
P02928,Taboada Cortina Santiago,M,plurinominal,LXIII,PAN,Convergencia,0.03930132374218334,0.5690029833217531,-0.149238,0.503476,0.5753,631
P02929,Agundis Estrada María Verónica,F,plurinominal,LXIII,PAN,Convergencia,-0.46086767625781666,0.782807983321753,-0.649407,0.717281,0.8403,714
P02930,Alejo Domínguez Hugo,M,mayoria_relativa,LXIII,PAN,Convergencia,-0.32779367625781675,0.48521398332175314,-0.516333,0.419687,0.7938,616
P02931,Alemán Olvera Emma Margarita,F,plurinominal,LXIII,PAN,Convergencia,-0.2140286762578166,0.6670909833217531,-0.402568,0.601564,0.7815,714
P02932,Alfaro García Lorena del Carmen,F,plurinominal,LXIII,PAN,Convergencia,-0.09705867625781667,0.6915589833217531,-0.285598,0.626032,0.7787,714
P02933,Amparano Gamez Leticia,F,mayoria_relativa,LXIII,PAN,Convergencia,-0.10772967625781665,0.6720229833217531,-0.296269,0.606496,0.8355,614
P02934,Antero Valle Luis Fernando,M,plurinominal,LXIII,PAN,Convergencia,-0.15278467625781667,0.6619719833217531,-0.341324,0.596445,0.7115,714
P02935,Arámbula Meléndez Mariana,F,plurinominal,LXIII,PAN,Convergencia,-0.19420867625781665,0.4960609833217531,-0.382748,0.430534,0.8347,714
P02936,Barraza López José Teodoro,M,plurinominal,LXIII,PAN,Convergencia,-0.11739967625781667,0.6240989833217531,-0.305939,0.558572,0.8796,714
P02937,Barrera Marmolejo Héctor,F,mayoria_relativa,LXIII,PAN,Convergencia,-0.2271016762578166,0.5206869833217531,-0.415641,0.45516,0.9174,714
P02938,Blanco Zaldívar Juan Alberto,M,mayoria_relativa,LXIII,PAN,Convergencia,0.09388832374218335,0.7849639833217531,-0.094651,0.719437,0.8838,594
P02939,Bolio Pinelo Kathia María,F,plurinominal,LXIII,PAN,Convergencia,-0.12564667625781667,1.0142329833217532,-0.314186,0.948706,0.7703,714
P02940,Cambranis Torres Enrique,M,plurinominal,LXIII,PAN,Convergencia,0.05292532374218334,0.6586449833217531,-0.135614,0.593118,0.7605,714
P02941,Casillas Gutiérrez J. Apolinar,M,mayoria_relativa,LXIII,PAN,Convergencia,-0.14502867625781662,0.7644999833217531,-0.333568,0.698973,0.7815,714
P02942,Castañón Herrera Eukid,,plurinominal,LXIII,PAN,Convergencia,-0.33742767625781667,0.5067159833217532,-0.525967,0.441189,0.5112,714
P02943,Cordero Lerma Leonel Gerardo,M,plurinominal,LXIII,PAN,Convergencia,-0.2918586762578167,0.618260983321753,-0.480398,0.552734,0.8599,714
P02944,Corona Rodríguez Ariel Enrique,F,mayoria_relativa,LXIII,PAN,Convergencia,0.022791323742183345,0.5627959833217532,-0.165748,0.497269,0.9194,620
P02945,Corral Estrada Herminio,M,plurinominal,LXIII,PAN,Convergencia,-0.22794467625781664,0.5101849833217531,-0.416484,0.444658,0.7871,714
P02946,Corral Mier Juan,M,plurinominal,LXIII,PAN,Convergencia,0.06136532374218334,0.5538639833217531,-0.127174,0.488337,0.772,614
P02947,Cortés Berumen José Hernán,M,plurinominal,LXIII,PAN,Convergencia,-0.16206567625781662,0.7029549833217531,-0.350605,0.637428,0.8501,714
P02948,Cortés Lugo Román Francisco,M,mayoria_relativa,LXIII,PAN,Convergencia,-0.16700167625781667,0.7118019833217532,-0.355541,0.646275,0.6596,614
P02949,Cortés Mendoza Marko Antonio,M,plurinominal,LXIII,PAN,Convergencia,0.03196532374218336,0.6606749833217531,-0.156574,0.595148,0.6331,714
P02950,Cruz Blackledge Gina Andrea,F,plurinominal,LXIII,PAN,Convergencia,-0.06835167625781663,0.7759139833217531,-0.256891,0.710387,0.837,589
P02951,Cuanalo Santos Gerardo Gabriel,M,mayoria_relativa,LXIII,PAN,Convergencia,-0.2821576762578166,0.7278179833217531,-0.470697,0.662291,0.9482,714
P02952,Culin Jaime Gretel,F,plurinominal,LXIII,PAN,Convergencia,-0.11391967625781663,0.4441799833217531,-0.302459,0.378653,0.8039,714
P02953,De La Fuente Flores Carlos Alberto,M,mayoria_relativa,LXIII,PAN,Convergencia,0.06537332374218335,0.6849629833217531,-0.123166,0.619436,0.8095,714
P02954,Döring Casar Federico,M,plurinominal,LXIII,PAN,Convergencia,-0.2191946762578166,0.6822569833217531,-0.407734,0.61673,0.6776,639
P02955,Elizarraraz Sandoval Adriana,F,mayoria_relativa,LXIII,PAN,Convergencia,0.14021632374218335,0.5502379833217531,-0.048323,0.484711,0.8866,714
P02956,Enríquez Vanderkam Mayra Angélica,F,plurinominal,LXIII,PAN,Convergencia,-0.28850967625781665,0.9444039833217532,-0.477049,0.878877,0.8207,435
P02957,Gama Basarte Marco Antonio,M,mayoria_relativa,LXIII,PAN,Convergencia,0.14903032374218333,0.5617279833217531,-0.039509,0.496201,0.8393,616
P02958,García Escobar Lilia Arminda,F,mayoria_relativa,LXIII,PAN,Convergencia,-0.3258266762578167,0.48570898332175316,-0.514366,0.420182,0.7825,616
P02959,García García Patricia,F,plurinominal,LXIII,PAN,Convergencia,-0.23875667625781669,0.9696389833217531,-0.427296,0.904112,0.7915,614
P02960,García López José Máximo,M,plurinominal,LXIII,PAN,Convergencia,-0.15475967625781667,0.8505949833217531,-0.343299,0.785068,0.8053,714
P02961,García Pérez María,F,plurinominal,LXIII,PAN,Convergencia,-0.19001567625781665,0.7692579833217531,-0.378555,0.703731,0.7605,714
P02962,Garrido Muñoz Rubén Alejandro,M,mayoria_relativa,LXIII,PAN,Convergencia,-0.3596836762578167,0.5270979833217532,-0.548223,0.461571,0.7736,614
P02963,Garza Treviño Pedro,M,mayoria_relativa,LXIII,PAN,Convergencia,0.3125403237421833,0.6776409833217532,0.124001,0.612114,0.7983,585
P02964,Gómez Olivier Sergio Emilio,M,mayoria_relativa,LXIII,PAN,Convergencia,-0.17117867625781666,0.5187159833217532,-0.359718,0.453189,0.7983,714
P02965,González Ceceña Exaltación,F,mayoria_relativa,LXIII,PAN,Convergencia,-0.1654116762578167,0.8156829833217532,-0.353951,0.750156,0.8417,714
P02966,González Navarro José Adrián,M,mayoria_relativa,LXIII,PAN,Convergencia,0.3226153237421834,1.0564979833217532,0.134076,0.990971,0.7297,714
P02967,González Suástegui Guadalupe,,plurinominal,LXIII,PAN,Convergencia,0.18861432374218334,0.5512349833217531,7.5e-05,0.485708,0.8485,614
P02968,Gutiérrez Campos Alejandra,F,mayoria_relativa,LXIII,PAN,Convergencia,0.15502432374218333,0.5538319833217531,-0.033515,0.488305,0.881,714
P02969,Hernández Ramos Minerva,F,plurinominal,LXIII,PAN,Convergencia,-0.11955267625781663,0.9269969833217531,-0.308092,0.86147,0.7866,614
P02970,Herrera Deras Alfredo Miguel,M,plurinominal,LXIII,PAN,Convergencia,-0.36194267625781673,0.5824349833217531,-0.550482,0.516908,0.7078,332
P02971,Huepa Pérez Miguel Ángel,M,mayoria_relativa,LXIII,PAN,Convergencia,-0.3486366762578167,0.5053679833217531,-0.537176,0.439841,0.7969,714
P02972,Huerta Villegas Genoveva,F,plurinominal,LXIII,PAN,Convergencia,-0.3020166762578167,0.45510698332175314,-0.490556,0.38958,0.6558,616
P02973,Ibarra Montoya Víctor Ernesto,F,mayoria_relativa,LXIII,PAN,Convergencia,-0.14576967625781667,0.6362189833217531,-0.334309,0.570692,0.8746,614
P02974,Iñiguez Mejía Elías Octavio,M,mayoria_relativa,LXIII,PAN,Convergencia,-0.2717166762578167,0.6765099833217532,-0.460256,0.610983,0.7815,714
P02975,Jiménez Márquez Martha Cristina,F,plurinominal,LXIII,PAN,Convergencia,-0.14056467625781666,0.9995829833217531,-0.329104,0.934056,0.7227,714
P02976,Lizárraga Figueroa Teresa de Jesús,F,plurinominal,LXIII,PAN,Convergencia,-0.14937267625781664,0.7003589833217531,-0.337912,0.634832,0.8866,714
P02977,López Córdova José Everardo,M,mayoria_relativa,LXIII,PAN,Convergencia,-0.15459567625781667,0.7699729833217531,-0.343135,0.704446,0.8632,614
P02978,López Martín Jorge,M,mayoria_relativa,LXIII,PAN,Convergencia,-0.42553267625781666,0.6754199833217531,-0.614072,0.609893,0.6591,701
P02979,López Rodríguez Jesús Antonio,F,mayoria_relativa,LXIII,PAN,Convergencia,-0.2548976762578167,0.7129049833217531,-0.443437,0.647378,0.935,600
P02980,Madero Muñoz Gustavo Enrique,M,plurinominal,LXIII,PAN,Convergencia,0.47228132374218335,1.0244239833217532,0.283742,0.958897,0.7865,178
P02981,Mandujano Tinajero Rene,M,mayoria_relativa,LXIII,PAN,Convergencia,-0.06352967625781664,0.7234599833217531,-0.252069,0.657933,0.9426,714
P02982,Marrón Agustín Luis Gilberto,M,mayoria_relativa,LXIII,PAN,Convergencia,0.047908323742183345,0.6713759833217531,-0.140631,0.605849,0.7573,585
P02983,Martínez Santos Wenceslao,M,mayoria_relativa,LXIII,PAN,Convergencia,0.22608232374218334,0.7690769833217531,0.037543,0.70355,0.7731,714
P02984,Martínez Sánchez Luis de León,M,plurinominal,LXIII,PAN,Convergencia,0.02148232374218334,0.5712369833217531,-0.167057,0.50571,0.7115,714
P02985,Matesanz Santamaría Rocío,F,mayoria_relativa,LXIII,PAN,Convergencia,-0.19326767625781668,0.6613229833217531,-0.381807,0.595796,0.8375,714
P02986,Moya Marín Angélica,F,mayoria_relativa,LXIII,PAN,Convergencia,0.05467732374218334,0.760881983321753,-0.133862,0.695355,0.8444,585
P02987,Murguía Gutiérrez María Guadalupe,F,mayoria_relativa,LXIII,PAN,Convergencia,-0.07120367625781665,0.5374969833217531,-0.259743,0.47197,0.842,614
P02988,Muñoz Cervantes Arlette Ivette,F,mayoria_relativa,LXIII,PAN,Convergencia,-0.1808396762578167,0.4953439833217531,-0.369379,0.429817,0.8641,714
P02989,Nava Mouett Jacqueline,M,mayoria_relativa,LXIII,PAN,Convergencia,-0.20463667625781665,0.5888729833217531,-0.393176,0.523346,0.8473,714
P02990,Neblina Vega Javier Antonio,M,plurinominal,LXIII,PAN,Convergencia,-0.05486467625781666,0.7599749833217531,-0.243404,0.694448,0.8648,614
P02991,Osuna Carranco Karla Karina,F,plurinominal,LXIII,PAN,Convergencia,-0.15690067625781665,0.5745769833217531,-0.34544,0.50905,0.6807,714
P02992,Padilla Avila Karina,F,mayoria_relativa,LXIII,PAN,Convergencia,-0.05072267625781665,0.7462919833217531,-0.239262,0.680765,0.7843,714
P02993,Paes Martínez Jisela,F,mayoria_relativa,LXIII,PAN,Convergencia,-0.4533836762578167,0.7985519833217531,-0.641923,0.733025,0.6598,585
P02994,Paniagua Figueroa Luz Argelia,F,plurinominal,LXIII,PAN,Convergencia,-0.14693867625781665,0.5962089833217531,-0.335478,0.530682,0.8732,710
P02995,Piña Kurczyn Juan Pablo,M,mayoria_relativa,LXIII,PAN,Convergencia,-0.05291667625781665,0.5894819833217531,-0.241456,0.523955,0.8445,714
P02996,Ramírez Núñez Ulises,M,plurinominal,LXIII,PAN,Convergencia,-0.04006667625781665,0.573103983321753,-0.228606,0.507577,0.4958,714
P02997,Ramírez Ramos Gabriela,F,mayoria_relativa,LXIII,PAN,Convergencia,0.07470132374218336,0.5743969833217532,-0.113838,0.50887,0.7395,714
P02998,Ramos Hernández Jorge,M,plurinominal,LXIII,PAN,Convergencia,-0.11136867625781666,0.5695319833217531,-0.299908,0.504005,0.6769,585
P02999,Rendón García Cesar Augusto,M,plurinominal,LXIII,PAN,Convergencia,-0.3806596762578167,0.7054189833217531,-0.569199,0.639892,0.7213,714
P03000,Rivera Castillejos Armando Alejandro,M,plurinominal,LXIII,PAN,Convergencia,-0.2771686762578167,0.6148909833217531,-0.465708,0.549364,0.6415,714
P03001,Rodríguez Aguirre María de los Ángeles,F,mayoria_relativa,LXIII,PAN,Convergencia,-0.09752467625781663,1.0237379833217533,-0.286064,0.958211,0.816,614
P03002,Rodríguez Della Vecchia Mónica,F,plurinominal,LXIII,PAN,Convergencia,-0.3998486762578167,0.5506689833217532,-0.588388,0.485142,0.875,304
P03003,Rodríguez Rubio María del Rosario,,mayoria_relativa,LXIII,PAN,Convergencia,0.002460323742183357,0.7801559833217531,-0.186079,0.714629,0.8599,685
P03004,Rodríguez Torres Luis Agustín,M,plurinominal,LXIII,PAN,Convergencia,-0.11082967625781665,0.6072599833217531,-0.299369,0.541733,0.9272,714
P03005,Romero Castillo María Guadalupe Cecilia,F,plurinominal,LXIII,PAN,Convergencia,-0.4712166762578167,0.8170059833217531,-0.659756,0.751479,0.8179,714
P03006,Ruíz García Juan Carlos,M,mayoria_relativa,LXIII,PAN,Convergencia,-0.4642166762578167,0.8177179833217532,-0.652756,0.752191,0.8081,714
P03007,Salas Valencia José Antonio,M,plurinominal,LXIII,PAN,Convergencia,-0.19030567625781666,0.4929419833217531,-0.378845,0.427415,0.8669,616
P03008,Salim Alle Miguel Ángel,M,plurinominal,LXIII,PAN,Convergencia,0.13108432374218335,0.5396599833217531,-0.057455,0.474133,0.7599,708
P03009,Sánchez Carrillo Patricia,F,plurinominal,LXIII,PAN,Convergencia,-0.3082136762578167,0.8478479833217532,-0.496753,0.782321,0.7703,714
P03010,Sánchez Meza María Luisa,F,mayoria_relativa,LXIII,PAN,Convergencia,-0.2329076762578167,0.6102179833217531,-0.421447,0.544691,0.7801,714
P03011,Schemelensky Castro Ingrid Krasopani,F,mayoria_relativa,LXIII,PAN,Convergencia,0.00233232374218334,0.6958039833217531,-0.186207,0.630277,0.6954,614
P03012,Sheffield Padilla Francisco Ricardo,M,mayoria_relativa,LXIII,PAN,Convergencia,-0.1975996762578167,0.7490639833217531,-0.386139,0.683537,0.6885,610
P03013,Talavera Hernández María Eloísa,F,plurinominal,LXIII,PAN,Convergencia,0.4017903237421834,0.5331899833217532,0.213251,0.467663,0.9109,696
P03014,Tamariz García Ximena,F,mayoria_relativa,LXIII,PAN,Convergencia,0.17170632374218336,0.5806419833217531,-0.016833,0.515115,0.7983,714
P03015,Torreblanca Engell Santiago,M,plurinominal,LXIII,PAN,Convergencia,-0.08413667625781662,0.3852549833217531,-0.272676,0.319728,0.6653,714
P03016,Triana Tena Jorge,M,mayoria_relativa,LXIII,PAN,Convergencia,0.33834732374218335,0.4811429833217531,0.149808,0.415616,0.8025,714
P03017,Valenzuela Armas Rafael,M,plurinominal,LXIII,PAN,Convergencia,-0.40903567625781667,0.6511729833217531,-0.597575,0.585646,0.7297,714
P03018,Valles Olvera Elva Lidia,F,plurinominal,LXIII,PAN,Convergencia,-0.2269126762578166,0.5320599833217531,-0.415452,0.466533,0.7801,714
P03019,Vargas Bárcena Marisol,F,plurinominal,LXIII,PAN,Convergencia,0.18061932374218337,0.5540879833217531,-0.00792,0.488561,0.8417,714
P03020,Vega Olivas Nadia Haydee,F,plurinominal,LXIII,PAN,Convergencia,0.049832323742183354,0.7648469833217532,-0.138707,0.69932,0.7476,614
P03021,Velázquez Valdez Brenda,M,plurinominal,LXIII,PAN,Convergencia,0.4484003237421833,0.5603959833217531,0.259861,0.494869,0.6064,714
P03022,Yunes Linares Miguel Ángel,M,plurinominal,LXIII,PAN,Convergencia,0.03997732374218335,0.7736079833217531,-0.148562,0.708081,0.6226,53
P03023,Basave Benítez Agustín Francisco de Asís,M,plurinominal,LXIII,MORENA,,0.9770873237421833,0.40764598332175317,0.788548,0.342119,0.7251,553
P03024,Estefan Garfias José Antonio,M,mayoria_relativa,LXIII,MORENA,,0.8514893237421833,0.4879299833217531,0.66295,0.422403,0.5391,575
P03025,Fernández González Waldo,M,mayoria_relativa,LXIII,MORENA,,0.9012693237421833,0.2445409833217531,0.71273,0.179014,0.7897,585
P03026,Pérez Alvarado Candelario,M,plurinominal,LXIII,MORENA,,0.8547483237421833,0.5333199833217531,0.666209,0.467793,0.3137,714
P03027,Rubio Quiroz Juan Fernando,M,plurinominal,LXIII,MORENA,,0.9051123237421833,0.2762159833217531,0.716573,0.210689,0.6891,714
P03028,Soto González Cecilia Guadalupe,M,plurinominal,LXIII,MORENA,,0.9911743237421833,0.2043259833217531,0.802635,0.138799,0.6779,714
P03030,Alanís Pedraza Ángel II,,mayoria_relativa,LXIII,MORENA,,0.9122623237421833,0.30362998332175317,0.723723,0.238103,0.8291,714
P03031,Amador Rodríguez Leonardo,M,mayoria_relativa,LXIII,MORENA,,0.9641793237421833,0.28950998332175315,0.77564,0.223983,0.8268,583
P03032,Aragón Castillo Hortensia,F,plurinominal,LXIII,MORENA,,0.9044823237421833,0.32000298332175314,0.715943,0.254476,0.7059,714
P03033,Arguijo Herrera Tania Victoria,F,plurinominal,LXIII,MORENA,,0.8958083237421833,0.4041499833217531,0.707269,0.338623,0.7367,714
P03034,Barrientos Ríos Ricardo Ángel,M,mayoria_relativa,LXIII,MORENA,,0.8593953237421833,0.47236598332175317,0.670856,0.406839,0.43,714
P03035,Beltrán Reyes María Luisa,M,plurinominal,LXIII,MORENA,,0.9225013237421833,0.31777898332175314,0.733962,0.252252,0.7591,714
P03036,Bocanegra Ruíz Elio,M,mayoria_relativa,LXIII,MORENA,,0.8590603237421833,0.4321439833217532,0.670521,0.366617,0.5812,714
P03037,Briones Pérez Erika Irazema,F,mayoria_relativa,LXIII,MORENA,,0.8978723237421833,0.38032498332175313,0.709333,0.314798,0.8105,612
P03038,Castelán Mondragón María Elida,F,plurinominal,LXIII,MORENA,,0.8996613237421833,0.4144029833217532,0.711122,0.348876,0.772,614
P03039,Catalán Padilla Olga,F,mayoria_relativa,LXIII,MORENA,,0.9564723237421833,0.2580679833217531,0.767933,0.192541,0.8459,714
P03040,Cruz Molina Eva Florinda,F,mayoria_relativa,LXIII,MORENA,,0.8762943237421833,0.3717719833217531,0.687755,0.306245,0.9146,714
P03041,Ferrer Abalos Óscar,M,mayoria_relativa,LXIII,MORENA,,0.8628193237421833,0.4549159833217531,0.67428,0.389389,0.7983,714
P03042,Flores Sonduk Lluvia,F,plurinominal,LXIII,MORENA,,0.9846813237421833,0.24883698332175314,0.796142,0.18331,0.7115,714
P03043,García Bravo María Cristina Teresa,F,mayoria_relativa,LXIII,MORENA,,0.8926173237421833,0.3887549833217532,0.704078,0.323228,0.7115,714
P03044,García Calderón David Gerson,M,mayoria_relativa,LXIII,MORENA,,0.9162093237421833,0.3129669833217531,0.72767,0.24744,0.7394,614
P03045,Gaytán Hernández Cristina Ismene,F,plurinominal,LXIII,MORENA,,0.9706703237421833,0.19838798332175311,0.782131,0.132861,0.8109,714
P03046,Hernández Alcalá J. Guadalupe,M,plurinominal,LXIII,MORENA,,0.9215333237421833,0.29295798332175316,0.732994,0.227431,0.7256,616
P03047,Hernández Soriano Rafael,M,mayoria_relativa,LXIII,MORENA,,0.9377863237421833,0.22621998332175314,0.749247,0.160693,0.8347,714
P03048,Jiménez Rumbo David,M,mayoria_relativa,LXIII,MORENA,,0.9221983237421832,-0.03666701667824687,0.733659,-0.102194,0.2395,689
P03049,Juárez Blanquet Erik,M,mayoria_relativa,LXIII,MORENA,,0.9091663237421833,0.2761599833217531,0.720627,0.210633,0.6396,616
P03050,López López Irma Rebeca,F,plurinominal,LXIII,MORENA,,1.0845283237421834,0.04715398332175312,0.895989,-0.018373,0.6947,714
P03051,López Sánchez Sergio,M,plurinominal,LXIII,MORENA,,0.9051873237421832,0.45712298332175316,0.716648,0.391596,0.7689,714
P03052,Madrigal Sánchez Araceli,F,mayoria_relativa,LXIII,MORENA,,0.8947053237421833,0.30582198332175314,0.706166,0.240295,0.5504,714
P03053,Maldonado Venegas Luis,M,plurinominal,LXIII,MORENA,,0.9421813237421833,0.1372929833217531,0.753642,0.071766,0.4314,714
P03054,Martínez Soto Norberto Antonio,M,mayoria_relativa,LXIII,MORENA,,0.8380153237421833,0.49848098332175317,0.649476,0.432954,0.6591,616
P03055,Nava Palacios Francisco Xavier,M,plurinominal,LXIII,MORENA,,0.9698823237421833,0.28317798332175315,0.781343,0.217651,0.8656,610
P03056,Octaviano Félix Tómas,M,plurinominal,LXIII,MORENA,,0.8739323237421833,0.5170679833217532,0.685393,0.451541,0.8627,714
P03057,Ordoñez Hernández Daniel,M,mayoria_relativa,LXIII,MORENA,,0.9208243237421833,0.4382749833217532,0.732285,0.372748,0.6653,714
P03058,Ortega Álvarez Omar,M,plurinominal,LXIII,MORENA,,0.8995103237421833,0.32790598332175314,0.710971,0.262379,0.6759,614
P03059,Parra Álvarez Evelyn,F,plurinominal,LXIII,MORENA,,0.9010363237421833,0.40293898332175315,0.712497,0.337412,0.7577,714
P03060,Peralta Grappin Héctor,M,mayoria_relativa,LXIII,MORENA,,0.8934633237421833,0.3453509833217532,0.704924,0.279824,0.6162,714
P03061,Pool Pech Isaura Ivanova,F,plurinominal,LXIII,MORENA,,0.9903523237421833,0.16380098332175314,0.801813,0.098274,0.5168,714
P03062,Ramírez Peralta Karen Orney,F,plurinominal,LXIII,MORENA,,0.9867733237421833,0.2681499833217531,0.798234,0.202623,0.4874,714
P03063,Reyes Álvarez Felipe,M,plurinominal,LXIII,MORENA,,0.8910673237421833,0.3657519833217532,0.702528,0.300225,0.6218,714
P03064,Santiago López José,M,mayoria_relativa,LXIII,MORENA,,0.8970033237421833,0.3573619833217532,0.708464,0.291835,0.8632,614
P03065,Saucedo Reyes Araceli,F,plurinominal,LXIII,MORENA,,0.8785583237421833,0.4595489833217531,0.690019,0.394022,0.7776,616
P03066,Soto Espino Armando,M,plurinominal,LXIII,MORENA,,0.9442553237421834,0.21287698332175314,0.755716,0.14735,0.6715,624
P03067,Tello López Jorge,F,plurinominal,LXIII,MORENA,,1.0708583237421834,0.09391998332175312,0.882319,0.028393,0.7438,601
P03068,Valera Fuentes Diego Valente,M,plurinominal,LXIII,MORENA,,0.8687553237421833,0.24486298332175316,0.680216,0.179336,0.5619,598
P03069,Wences Real Victoriano,M,mayoria_relativa,LXIII,MORENA,,0.9336643237421833,0.29484998332175316,0.745125,0.229323,0.7948,614
P03070,Valencia Guzmán Jesús Salvador,F,plurinominal,LXIII,MORENA,Independientes,0.9616323237421833,0.17752998332175313,0.773093,0.112003,0.4384,714
P03071,Abdala Dartigues Rodrigo,F,plurinominal,LXIII,MORENA,Independientes,1.1712693237421834,-0.11952001667824687,0.98273,-0.185047,0.6134,714
P03072,Aceves Pastrana Patricia Elena,M,mayoria_relativa,LXIII,MORENA,Independientes,1.1662053237421834,-0.12028001667824688,0.977666,-0.185807,0.8291,714
P03073,Alva y Alva Miguel,M,plurinominal,LXIII,MORENA,Independientes,1.1730293237421834,-0.10991401667824689,0.98449,-0.175441,0.8768,714
P03074,Álvarez López Jesús Emiliano,M,mayoria_relativa,LXIII,MORENA,Independientes,1.1789223237421833,-0.06816601667824689,0.990383,-0.133693,0.916,714
P03075,Armenta Mier Alejandro,M,mayoria_relativa,LXIII,MORENA,Independientes,0.9048313237421833,0.1184369833217531,0.716292,0.05291,0.4267,614
P03076,Barón Ortiz Natalia Karina,F,plurinominal,LXIII,MORENA,Independientes,0.9707833237421833,0.28233198332175313,0.782244,0.216805,0.715,614
