voter_id,nombre,partido,dim_1,dim_2,legislatura
P03096,Godoy Ramos Ernestina,MORENA,0.989561,-0.144113,LXIII
P03097,Gómez Álvarez Delfina,MORENA,0.984137,-0.177408,LXIII
P03098,Guzmán Jacobo Roberto,MORENA,0.985618,-0.168991,LXIII
P03099,Hernández Colín Norma Xochitl,MORENA,0.983106,-0.183038,LXIII
P03100,Hernández Correa Guadalupe,MORENA,0.984528,-0.175228,LXIII
P03101,Hernández Mirón Carlos,MORENA,0.80153,0.085881,LXIII
P03102,Hernández de la Piedra Ángel Antonio,MORENA,0.984443,-0.175705,LXIII
P03103,Hurtado Arana Karen,MORENA,0.74922,0.27947,LXIII
P03104,Juárez Rodríguez Mario Ariel,MORENA,0.982233,-0.187651,LXIII
P03105,Lomelí Bolaños Carlos,MORENA,0.812661,-0.249489,LXIII
P03106,Martínez Urincho Alberto,MORENA,0.762153,0.211387,LXIII
P03107,Meza Guzmán Lucia Virginia,MORENA,0.7175,0.431798,LXIII
P03108,Molina Arias Renato Josafat,MORENA,0.984935,-0.172923,LXIII
P03109,Montiel Reyes Ariadna,MORENA,0.958423,-0.227065,LXIII
P03110,Nahle García Norma Rocío,MORENA,0.985922,-0.167205,LXIII
P03111,Ojeda Anguiano Jerónimo Alejandro,MORENA,0.790975,0.227018,LXIII
P03112,Ramos Ramírez Blandina,MORENA,0.941026,-0.124526,LXIII
P03113,Romero Tenorio Juan,MORENA,0.998674,-0.051487,LXIII
P03114,Santiago Rodríguez Guillermo Rafael,MORENA,0.991014,-0.133749,LXIII
P03115,Serrano Lora Jesús,MORENA,0.984138,-0.177406,LXIII
P03116,Trejo Flores Mariana,MORENA,0.985244,-0.171157,LXIII
P03117,Villa González Concepción,MORENA,0.97802,-0.208511,LXIII
P03118,Álvarez López Jorge,PVEM,-0.788784,-0.61467,LXIII
P03119,Limón García Lia,PVEM,-0.763191,-0.344522,LXIII
P03120,Ochoa Rojas Cándido,PVEM,-0.467273,-0.670119,LXIII
P03121,Villanueva Huerta Claudia,PVEM,-0.468509,-0.665134,LXIII
P03122,Zenteno Núñez Eduardo Francisco,PVEM,-0.590486,-0.529853,LXIII
P03123,Álvarez Angli Arturo,PVEM,-0.452832,-0.706162,LXIII
P03124,Álvarez Piñones Rosa Alicia,PVEM,-0.745145,-0.666903,LXIII
P03125,Arzaluz Alonso Alma Lucía,PVEM,-0.777081,-0.629401,LXIII
P03126,Avendaño Bermúdez Luis Ignacio,PVEM,-0.511552,-0.598744,LXIII
P03127,Ávila Serna María,PVEM,-0.81698,-0.506258,LXIII
P03128,Bernardino Vargas Omar Noé,PVEM,-0.926705,-0.375791,LXIII
P03129,Canales Suárez Paloma,PVEM,-0.776924,-0.629594,LXIII
P03130,Celis Aguirre Juan Manuel,PVEM,-0.462016,-0.733935,LXIII
P03131,Chavarrias Barajas Eloisa,PVEM,-0.313268,0.650359,LXIII
P03132,Couttolenc Buentello José Alberto,PVEM,-0.47001,-0.715976,LXIII
P03133,Cuenca Ayala Sharon María Teresa,PVEM,-0.411543,-0.566475,LXIII
P03134,De León Villard Sasil Dora Luz,PVEM,-0.80117,-0.598437,LXIII
P03135,De Los Santos Torres Daniela,PVEM,-0.466141,-0.668038,LXIII
P03136,Estrada Barba Remberto,PVEM,-0.569745,-0.50509,LXIII
P03137,Fernández del Valle Laisequilla Andrés,PVEM,-0.483356,-0.654738,LXIII
P03138,Flores Carranza Evelyng Soraya,PVEM,-0.798062,-0.602576,LXIII
P03139,Gaxiola Lezama Jorgina,PVEM,-0.495308,-0.633854,LXIII
P03140,González Torres Sofía,PVEM,-0.114276,-0.993449,LXIII
P03141,Guirao Aguilar Leonardo Rafael,PVEM,-0.394982,-0.734761,LXIII
P03142,Herrera Borunda Javier Octavio,PVEM,-0.393713,-0.723465,LXIII
P03143,Izquierdo Rojas Jesús Gerardo,PVEM,-0.413421,-0.561216,LXIII
P03144,Márquez Alvarado Cesáreo Jorge,PVEM,-0.421016,-0.502723,LXIII
P03145,Mendoza Amezcua Virgilio,PVEM,-0.987213,-0.159405,LXIII
P03146,Ordaz Coppel Quirino,PVEM,-0.547557,-0.527637,LXIII
P03147,Salazar Farías Emilio Enrique,PVEM,-0.394107,-0.723514,LXIII
P03148,Sandoval Rodríguez José Refugio,PVEM,-0.838806,-0.54443,LXIII
P03149,Sedas Castro Miguel Ángel,PVEM,-0.768721,-0.639584,LXIII
P03150,Toledo Aceves Wendolin,PVEM,-0.512582,-0.598089,LXIII
P03151,Torres Rivas Francisco Alberto,PVEM,-0.266206,-0.919702,LXIII
P03152,Zamora Morlet Enrique,PVEM,-0.726276,-0.687403,LXIII
P03153,Álvarez Maynez Jorge,MC,0.834771,-0.176626,LXIII
P03154,Castañeda Hoeflich José Clemente,MC,0.820278,-0.247135,LXIII
P03155,Corichi García Claudia Sofía,MC,0.803136,-0.192948,LXIII
P03156,Delgadillo García Verónica,MC,0.810396,-0.284114,LXIII
P03157,Flores Gómez Mirza,MC,0.834196,-0.253692,LXIII
P03158,Guerra Mota Moisés,MC,0.810637,-0.245578,LXIII
P03159,Hauffen Torres Angie Dennisse,MC,0.816347,-0.225411,LXIII
P03160,Martínez García Jonadab,MC,0.79826,-0.21296,LXIII
P03161,Mercado Sánchez Ma. Victoria,MC,0.814287,-0.265841,LXIII
P03162,Munguía González Luis Ernesto,MC,0.824678,-0.273436,LXIII
P03163,Ochoa Avalos María Candelaria,MC,0.803257,-0.216615,LXIII
P03164,Orantes López María Elena,MC,0.797353,-0.264946,LXIII
P03165,Pérez Utrera Adán,MC,0.836992,-0.275294,LXIII
P03166,Plascencia Pacheco Laura Nereida,MC,-0.994422,0.10547,LXIII
P03167,Ralis Cumplido Germán Ernesto,MC,0.809311,-0.230881,LXIII
P03168,Ramírez Nachis Rosa Alba,MC,0.832792,-0.177779,LXIII
P03169,Sánchez Orozco Víctor Manuel,MC,0.820118,-0.309416,LXIII
P03170,Tamez Guajardo Macedonio Salomón,MC,0.820858,-0.256427,LXIII
P03171,Toledo Ibarra Marbella,MC,0.811198,-0.239258,LXIII
P03172,Zamora Zamora Salvador,MC,0.80247,-0.221484,LXIII
P03173,Bañuelos de la Torre Soralla,MORENA,-0.567933,-0.508198,LXIII
P03174,García Yáñez Ángel,MORENA,-0.873639,-0.197404,LXIII
P03176,Méndez Salas Jesús Rafael,MORENA,-0.857255,-0.514891,LXIII
P03177,Ocampo Bedolla María Eugenia,MORENA,-0.895786,-0.444484,LXIII
P03178,Palomares Ramírez Elvia Graciela,MORENA,-0.489752,-0.659481,LXIII
P03179,Quezada Salas José Bernardo,MORENA,-0.549156,-0.527904,LXIII
P03180,Reyes Ávila Angélica,MORENA,-0.883066,-0.469249,LXIII
P03181,Sánchez Ruiz Karina,MORENA,-0.928015,-0.372544,LXIII
P03182,Torres Sandoval Melissa,MORENA,-0.984126,-0.177469,LXIII
P03183,Valles Mendoza Luis Alfredo,MORENA,-0.932611,-0.360883,LXIII
P03184,Zetina Aguiluz Manuel Alexander,MORENA,-0.549375,-0.529741,LXIII
P03185,Ferreiro Velazco José Alfredo,MORENA,-0.863648,0.504095,LXIII
P03186,Flores Cervantes Hugo Eric,MORENA,-0.500021,-0.620742,LXIII
P03187,García Soberanes Cynthia Gissel,MORENA,-0.999578,0.029058,LXIII
P03188,Garzón Canchola Refugio Trinidad,MORENA,0.769962,-0.330521,LXIII
P03189,González Murillo Alejandro,MORENA,-0.955245,-0.295816,LXIII
P03190,Guízar Valladares Gonzalo,MORENA,-0.903382,0.428837,LXIII
P03191,Martínez Guzmán Norma Edith,MORENA,-0.862477,0.506097,LXIII
P03192,Perea Santos Ana Guadalupe,MORENA,-0.951696,0.307042,LXIII
P03193,Pineda Morín Abdies,MORENA,-0.883544,0.386945,LXIII
P03194,Toledo Medina José Luis,MORENA,-0.689194,0.055875,LXIII
P03195,Espino  Manuel de Jesús,MORENA,0.769394,-0.403754,LXIII
P03196,Flores Sosa Cesar,MORENA,-0.209022,0.533385,LXIII
P03197,Martínez Neri Francisco,MORENA,0.685845,0.354647,LXIII
P03198,Spinoso Carrera Edgar,MORENA,-0.482605,-0.757806,LXIII
P03199,Torres Cantú Daniel,MORENA,-0.486224,-0.681913,LXIII
P03200,Juraidini Villaseñor Alejandro,PRI,-0.750455,-0.359701,LXIII
P03201,Valdés Ramírez María Concepción,MORENA,0.719393,0.247228,LXIII
P03202,Campa Almaral Carmen Victoria,MORENA,-0.933342,-0.358987,LXIII
P03203,Pinto Torres Francisco Javier,MORENA,-0.841108,-0.540865,LXIII
P03206,Galván Martínez Fernando,MORENA,0.776234,0.198293,LXIII
P03207,Lara Salazar Mariano,MORENA,-0.517122,-0.517626,LXIII
P03208,Olivas Gutiérrez Daniel Ignacio,PAN,-0.121505,-0.219531,LXIII
P03210,Borunda Espinoza Brenda,PRI,-0.337357,-0.725136,LXIII
P03211,Del Rivero Martínez Ricardo,PAN,-0.372835,0.390704,LXIII
P03212,Pérez Rodríguez Enrique,PAN,-3e-06,0.329908,LXIII
P03213,Salas Díaz Gerardo Federico,PAN,0.248894,0.467706,LXIII
P03216,Rojas Ángeles Ángel,PRI,-0.185486,-0.601393,LXIII
P03217,Cancino Barffuson Sergio René,MORENA,0.99965,0.026441,LXIII
P03218,Galindo Rosas Jose De Jesus,PVEM,-0.869617,-0.493727,LXIII
P03219,Coronado Ayarzagoitia Pedro Luis,PRI,-0.36581,-0.524271,LXIII
P03221,Machuca Sánchez Mario,PVEM,-0.59714,0.03837,LXIII
P03222,Gutiérrez García Carlos,MORENA,-0.984807,-0.173655,LXIII
P03226,Vázquez Villalobos Paulino Alberto,PRI,-0.872487,-0.276508,LXIII
P03227,Guevara Jiménez Yaret Adriana,PVEM,-0.814499,-0.580163,LXIII
P03228,Mesta Soule Luis Fernando,PAN,-0.011356,0.78437,LXIII
P03230,Hernández León Luis Manuel,MORENA,-0.897901,-0.440197,LXIII
P03231,Saldívar Paz Mirna Isabel,MORENA,-0.913521,-0.406792,LXIII
P03232,Cristóbal Serrato Fidel,PRI,-0.380116,-0.861007,LXIII
P03233,Palomeque Archila Carlos Alberto,PAN,-0.346518,0.420631,LXIII
P03234,Dávalos Elizondo Edna Ileana,PRI,-0.393358,-0.516643,LXIII
P03235,Gárate Valenzuela  Paola Iveth,PRI,-0.397773,-0.533395,LXIII
P03236,Garza Herrera Santos,PRI,-0.267328,-0.542823,LXIII
P03237,Moguel Manzur Zacil Leonor,PRI,0.618706,-0.785622,LXIII
P03238,Aguilar López María Mercedes,PAN,-0.229981,0.475716,LXIII
P03239,Martínez Olguin Nicanor,MORENA,0.762536,0.36731,LXIII
P03240,Moreno Vega Magdalena,MORENA,0.985148,-0.171708,LXIII
P03241,Ramírez Ponce Miguel Ángel,PRI,-0.269875,-0.562742,LXIII
P03242,Ojeda Aquino Elías,MORENA,0.941202,-0.176187,LXIII
P03243,Escobedo Miramontes Justo Federico,MORENA,0.707555,-0.706657,LXIII
P03244,Cruz Campos Victorino,PRI,-0.216165,-0.556075,LXIII
P03245,Rosas  Cuautle Fabiola,PRI,-0.254614,-0.562266,LXIII
P03246,Balcázar Narro Rafael Arturo,PRI,-0.234952,-0.597866,LXIII
P03247,Barranco Sánchez Marco Antonio,PRI,-0.311619,-0.90914,LXIII
P03248,Cardoso Estévez José Luis,PRI,-0.235194,-0.597645,LXIII
P03249,González Rojas Aarón,PRI,-0.307727,-0.911895,LXIII
P03250,Montes Salas Dulce María,PRI,-0.235314,-0.597557,LXIII
P03251,Zapata Padilla María Olimpia,PAN,0.043609,0.719526,LXIII
P03252,López Roblero Uberly,PVEM,-0.023922,-0.999714,LXIII
P03253,García Treviño Daniela,PVEM,-0.023936,-0.999713,LXIII
P03254,Rodríguez Torres Samuel,PVEM,-0.020889,-0.999782,LXIII
P03255,López Ruiz Nancy,MORENA,0.812627,-0.582784,LXIII
P03256,González Evia Edna,PVEM,-0.304454,-0.908291,LXIII
P03257,Zazueta Osuna María del Rocío,MORENA,0.684244,-0.72925,LXIII
P03259,Rodríguez  Garza Jesús Gilberto,PRI,-0.144859,-0.631236,LXIII
P03260,Mex Albornoz Mario David,MORENA,0.992442,-0.122711,LXIII
P03262,Chávez Ocegueda Juan,MC,0.024436,0.999701,LXIII
P03263,Alonso Que Erubiel Lorenzo,PRI,0.088928,-0.636688,LXIII
P03264,Bojórquez Castillo Martha Julisa,PRI,-0.144802,-0.63128,LXIII
P03265,Cardoso Guzmán Rubí Alejandra,PRI,-0.144803,-0.63128,LXIII
P03266,Dávila Beaz Griselda,PRI,-0.144811,-0.631285,LXIII
P03267,Espinoza Meraz Ma. Idalia del Socorro,PRI,-0.144798,-0.631284,LXIII
P03268,Herrera  Saynes Mayra,PRI,-0.144834,-0.631242,LXIII
P03269,Huicochea Alanís Arturo,PRI,-0.144787,-0.631273,LXIII
P03270,Mata Quintero Mario Alberto,PRI,0.351625,-0.572933,LXIII
P03271,Muñoz Guevara Josué,PRI,0.282804,-0.846506,LXIII
P03272,Ochoa Iñiguez Claudia Janeth,PRI,-0.330702,-0.869114,LXIII
P03273,Pacheco  Olivares Modesta Yolanda,PRI,-0.144787,-0.631279,LXIII
P03274,Pérez González  Horalia Noemí,PRI,-0.144798,-0.631284,LXIII
P03275,Pineda Apodaca Luis Alonso,PRI,-0.144798,-0.631284,LXIII
P03276,Reyes Tellez Silvino,PRI,-0.14477,-0.631293,LXIII
P03277,Rodríguez García Dalila,PRI,-0.144897,-0.631191,LXIII
P03278,Ruíz Ledesma Mariana Vanessa,PRI,-0.144798,-0.631284,LXIII
P03279,Viveros Córdoba Joaquina,PRI,-0.144798,-0.631284,LXIII
P03280,Buendía Rosas Jesús Marcelino,PAN,-0.05838,0.398005,LXIII
P03281,Carrillo Fregoso Christian Alejandro,PAN,-0.050196,0.388861,LXIII
P03283,Castro Terrazas María Elena,PAN,-0.0583,0.397958,LXIII
P03284,Jasso Silva José Armando,PAN,-0.050207,0.388831,LXIII
P03285,Milán Lara Alba María,PAN,-0.050176,0.388853,LXIII
P03287,Rojas Silva Jaime Mauricio,PAN,0.203059,-0.243178,LXIII
P03288,Bravo Guadarrama Arturo,MORENA,0.482334,0.695606,LXIII
P03289,Villalpando Barrios Georgina Paola,PVEM,-0.110251,-0.993904,LXIII
P03290,García González Salvador,MC,0.485319,0.344694,LXIII
P03291,Rocha Ladrón de Guevara Dalia María,MC,0.857247,-0.302945,LXIII
P03292,Castro Ventura Fernando,PRI,-0.144794,-0.631267,LXIII
P03293,Chan  Magaña Rafael,PRI,-0.0,-0.815425,LXIII
P03294,Rojas Luna Rosa Isela,PRI,0.280002,-0.845033,LXIII
P03295,Hernández Calderón Elizabeth,PRI,-0.144794,-0.631267,LXIII
P03296,Pulido García Georgina Adriana,PRI,-0.176937,-0.601294,LXIII
P03297,Fernández Zempoalteca Anel,PRI,-0.1448,-0.631258,LXIII
P03298,García Salgado Idania Itzel,PRI,-0.144777,-0.631286,LXIII
P03299,Hernández  Tapia Laura Beatriz,PRI,-0.144797,-0.63126,LXIII
P03301,Juárez Colorado Leopoldo,PRI,0.280591,-0.845339,LXIII
P03302,Pérez Reyes Perla,PRI,-0.144777,-0.631286,LXIII
P03303,Piña Garibay Miguel Angel,PRI,0.095776,-0.836658,LXIII
P03304,Ramírez Mata Patricia Elizabeth,PRI,-0.144842,-0.631245,LXIII
P03306,Reyes Guerrero Norma Cecilia,PRI,-0.144777,-0.631286,LXIII
P03308,Picazo Olmos María Olivia,PAN,-0.065047,0.997882,LXIII
P03309,Figueroa Ovando Erick Arturo,MORENA,0.817139,0.054299,LXIII
P03310,Santis Espinoza Ángel,PVEM,-0.121612,-0.992578,LXIII
P03311,Bermúdez Torres Verónica,MC,0.51847,0.384972,LXIII
P03312,Corzo Olán Omar,PRI,-0.144803,-0.63127,LXIII
P03313,Carballo Cámara Domitilo,PAN,-0.084307,0.614061,LXIII
P03314,Gordillo Sánchez Jorge De Jesús,PVEM,-0.120694,-0.99269,LXIII
P03315,De Anda Mata Juan Luis,PAN,0.426585,0.233447,LXIII
P03316,Cruz Hernández Abel,MORENA,0.855373,-0.269298,LXIII
P03317,Burgos Ochoa Ariel,PRI,-0.144794,-0.631277,LXIII
P03318,Soto Enríquez  Leobardo,PRI,-0.144827,-0.63124,LXIII
P03319,León Aguirre Allan Michel,PAN,-0.078761,0.404001,LXIII
P03320,Baeza Rojas José Luis,PRI,-0.144827,-0.63124,LXIII
P03321,Beltrán Salas Claudia,PRI,-0.144897,-0.631217,LXIII
P03323,Herrera Márquez Laura Angélica,PRI,-0.144827,-0.63124,LXIII
P03324,López Galicia Olivia,PRI,-0.144907,-0.631203,LXIII
P03325,Nogués Barajas Rodolfo,PRI,-0.144827,-0.63124,LXIII
P03326,Santiago Escobar Rosalba,PRI,-0.144827,-0.63124,LXIII
P03327,Velázquez González José Luis,PRI,-0.144827,-0.63124,LXIII
P03329,Castro Torres Celia,PAN,-0.078636,0.403956,LXIII
P03330,Cuevas  Corona Oscar,PAN,-0.078711,0.403961,LXIII
P03331,Estrada Torres Elisa,PAN,-0.078636,0.403956,LXIII
P03332,González Martínez Marisol,PAN,-0.078636,0.403956,LXIII
P03333,Iturbe Rosas Alejandra,PAN,-0.078636,0.403956,LXIII
P03334,Roldán Pérez Jorge,PAN,-0.078703,0.403998,LXIII
P03335,Toledo Soto Nicolás,PAN,-0.098755,0.417496,LXIII
P03336,Trenti Lara Corina,PAN,0.240486,-0.208582,LXIII
P03337,Ángel Olvera José Hugo,MORENA,0.634105,0.441562,LXIII
P03338,Camacho Díaz José Carlos,MORENA,0.74573,0.265776,LXIII
P03339,Flores Ruiz Oracio,MORENA,0.634108,0.441525,LXIII
P03340,Miranda Miranda Hilda,MORENA,0.724023,0.219658,LXIII
P03341,Ojeda  Ojeda Alberto,MORENA,0.452143,0.778316,LXIII
P03342,Ramos Beltrán Tania Elizabeth,MORENA,0.425511,0.615212,LXIII
P03343,Villafuerte García Eduardo,MORENA,0.455069,0.7673,LXIII
P03344,López Priego Ricardo Ernesto,MORENA,0.998307,-0.058164,LXIII
P03345,Ramírez Rosete Jorge,MORENA,0.998307,-0.058164,LXIII
P03346,Guillen Rivera Ricardo,PVEM,-0.112369,-0.993667,LXIII
P03347,Hernández Flores Daniella Judith,MC,0.686989,-0.042972,LXIII
P03348,Tinoco Oros Julio César,MORENA,0.626572,0.433312,LXIII
P03349,Ortiz Benítez Jovita,PRI,-0.144907,-0.631203,LXIII
P03350,Huerta García Margarita,PRI,-0.144793,-0.631267,LXIII
P03351,León Chávez Manuel,PRI,-0.1448,-0.631257,LXIII
P03352,Toledo Hernández Agustina,PRI,-0.305238,-0.888763,LXIII
P03353,Arroyo  Juárez José María,MORENA,0.304784,0.952421,LXIII
P03354,Luna Pérez Justina del Carmen,MORENA,0.99013,-0.140154,LXIII
P03355,Mayorga Godínez Luis Jorge,MORENA,0.626538,0.433392,LXIII
P03356,Reyes Santiago Ascención,PRI,-0.144794,-0.631277,LXIII
P03357,Rojas González Ma. Eugenia,PRI,-0.144805,-0.63128,LXIII
P03358,Soto Medina José,MORENA,0.634105,0.441562,LXIII
P03359,Ojeda Guerrero José Eduardo,PAN,-0.078715,0.403997,LXIII
P03360,Maldonado Campanor Adrian,MORENA,0.63408,0.441584,LXIII
P03361,Miranda Becerra Karina,MORENA,0.64835,0.413583,LXIII
P03362,Brito Herrera Gonzalo Rene,PRI,-0.144793,-0.631273,LXIII
P03363,García Espinosa Juan José,PRI,-0.144833,-0.631242,LXIII
P03364,Franco  Madrigal  Osvaldo Alfredo,MC,0.520819,0.482648,LXIII
P03365,Nuño Guzmán José,MC,0.660074,0.173781,LXIII
P03366,Serna de León César Alberto,PRI,-0.144819,-0.631242,LXIII
P03367,Hernández Morales Oscar Daniel,PAN,-0.078715,0.403997,LXIII
P03368,López  Montejo Ricardo,PVEM,-0.112808,-0.993617,LXIII
P00182,Dávila Fernández Adriana,PAN,-0.939089,0.343673,LXIV
P00243,López Cisneros José Martín,PAN,-0.88489,0.387056,LXIV
P00277,Ortega Martínez Ma. del Pilar,PAN,-0.906167,0.42292,LXIV
P00289,Ramírez Barba Ector Jaime,PAN,-0.892909,0.433766,LXIV
P00301,Rojas Hernández Laura Angélica,PAN,-0.873523,0.436046,LXIV
P00355,Bravo Padilla Itzcóatl Tonatiuh,MORENA,-0.684568,-0.016537,LXIV
P00429,Sánchez Barrios Carlos,MORENA,0.32416,0.16,LXIV
P00439,Varela López Víctor Gabriel,MORENA,0.735081,0.449815,LXIV
P00447,Ortega Martínez Antonio,MORENA,-0.898718,-0.363354,LXIV
P00450,Alavez Ruiz Aleida,MORENA,0.720355,0.422547,LXIV
P00466,Alcántara Núñez Jesús Sergio,PRI,-0.478192,-0.740671,LXIV
P00590,Elizondo Garrido Francisco,MORENA,-0.285963,0.324664,LXIV
P00605,Garay Ulloa Silvano,PT,0.788894,-0.466606,LXIV
P00635,Puente Salas Carlos Alberto,PVEM,-0.139154,-0.631895,LXIV
P00709,Manrique Guevara Beatriz,PVEM,0.882741,-0.469861,LXIV
P00947,González Cuevas Isaías,PRI,-0.621959,-0.688738,LXIV
P00985,Villegas Arreola Alfredo,PRI,-0.661326,-0.750098,LXIV
P01049,García Corpus Teófilo Manuel,MORENA,0.989493,0.144581,LXIV
P01110,Moreira Valdez Rubén Ignacio,PRI,-0.596472,-0.802634,LXIV
P01168,Zarzosa Sánchez Eduardo,PRI,-0.730878,-0.682508,LXIV
P01189,García Gómez Martha Elena,PAN,-0.866548,0.408177,LXIV
P01195,Arriaga Rojas Justino Eugenio,PAN,-0.908313,0.418291,LXIV
P01210,Cuevas Barron Gabriela,MORENA,-0.045952,-0.473112,LXIV
P01287,Romero León Gloria,PAN,-0.886977,0.379014,LXIV
P01299,Torres Peimbert María Marcela,PAN,-0.87321,0.487344,LXIV
P01340,Herrera Chávez Samuel,MORENA,0.46355,0.29466,LXIV
P01361,Toledo Gutiérrez Mauricio Alonso,PT,0.966312,-0.257372,LXIV
P01362,Torres Piña Carlos,MORENA,0.999176,-0.040588,LXIV
P01397,González Yáñez Óscar,PT,0.994078,-0.108667,LXIV
P01398,Muñoz Ledo  Porfirio,MORENA,0.828678,-0.559726,LXIV
P01713,Chaire Chavero Edgardo,PAN,-0.796164,-0.364868,LXIV
P01770,De la Rosa Cortés Lily Fabiola,PRI,-0.749732,-0.661741,LXIV
P01798,Alonzo Morales María Ester,PRI,-0.728756,-0.684774,LXIV
P01920,Acosta Peña Brasil Alberto,PRI,-0.750123,-0.661298,LXIV
P01937,Barrera Fortoul Laura,PRI,-0.76564,-0.64327,LXIV
P01939,Bautista Villegas Oscar,PRI,-0.374518,-0.846065,LXIV
P01969,De las Fuentes Hernández Fernando Donato,PRI,-0.592099,-0.780113,LXIV
P02089,Treviño Villarreal Pedro Pablo,PRI,-0.657899,-0.753105,LXIV
P02103,Vitela Rodríguez Alma Marina,MORENA,0.194791,0.224705,LXIV
P02120,Aguilar Vega Marcos,PAN,-0.883728,0.468,LXIV
P02127,Azuara Zúñiga Xavier,PAN,-0.894487,0.418442,LXIV
P02132,Castaños Valenzuela Carlos Humberto,PAN,-0.897608,0.440795,LXIV
P02145,García Rojas Mariana Dunyaska,PAN,-0.902811,0.302621,LXIV
P02168,Muñoz Márquez Juan Carlos,PAN,-0.804319,0.594198,LXIV
P02190,Robledo Leal Ernesto Alfonso,PAN,-0.892077,0.451883,LXIV
P02203,Trejo Reyes José Isabel,PAN,-0.869543,0.37779,LXIV
P02210,Villarreal García Ricardo,PAN,-0.844966,0.350139,LXIV
P02231,Salinas Narváez Javier,MORENA,0.99923,0.039236,LXIV
P02233,Valles Sampedro Lorenia Iveth,MORENA,0.086138,0.296725,LXIV
P02239,Antonio Altamirano Carol,MORENA,0.11512,0.838866,LXIV
P02268,Juárez Piña Verónica Beatriz,MORENA,-0.864525,-0.389314,LXIV
P02278,Merlín García María del Rosario,MORENA,-0.11925,0.629835,LXIV
P02322,Escobar y Vega Arturo,PVEM,0.76814,-0.640282,LXIV
P02457,López Birlain Ana Paola,PAN,-0.900619,0.434609,LXIV
P02636,Flores Suarez Ricardo,PAN,-0.919543,0.34224,LXIV
P03371,Aguilera Brenes Sebastián,MORENA,0.500088,0.332912,LXIV
P03372,Alegre Salazar Luis Javier,MORENA,0.149035,0.245223,LXIV
P03373,Avila Vera Mildred Concepción,MORENA,0.786896,-0.017447,LXIV
P03374,Bautista Peláez Maria del Carmen,MORENA,-0.066851,0.404728,LXIV
P03375,Borrego Adame Francisco Javier,MORENA,0.237875,0.250905,LXIV
P03376,Cazarez Yañez Martina,MORENA,0.197204,0.495314,LXIV
P03378,Farías Zambrano Melba Nelia,MORENA,0.471531,0.341277,LXIV
P03379,Murguía Soto Ulises,MORENA,0.749657,-0.034526,LXIV
P03380,Palma Olvera Carmen Patricia,MORENA,0.75756,0.050906,LXIV
P03381,Peralta De La Peña Ana Patricia,MORENA,-0.25593,0.047034,LXIV
P03382,Pérez Mackintosh Miriam Citlally,MORENA,0.648387,-0.032062,LXIV
P03383,Pérez Negrón Ruiz Iván Arturo,MORENA,-0.017533,0.316554,LXIV
P03384,Rocha Vega Efraín,MORENA,0.541356,0.245889,LXIV
P03385,Salazar Fernández Luis Fernando,MORENA,0.046538,0.349996,LXIV
P03386,Aguilar Castillo Heriberto Marcelo,MORENA,0.154804,0.462469,LXIV
P03387,Aguilar Linda Bonifacio,MORENA,0.14764,0.454224,LXIV
P03388,Aguilar Vázquez Adriana,MORENA,0.253544,0.253917,LXIV
P03389,Aguilera Chairez Maribel,MORENA,0.491329,0.011656,LXIV
P03390,Alejandro Candelaria Maximino,MORENA,0.084017,0.302058,LXIV
P03391,Alemán Hernández Nohemí,MORENA,-0.707083,0.700206,LXIV
P03392,Alfaro Morales María Isabel,MORENA,0.766017,-0.302998,LXIV
P03393,Almazán Burgos Karla Yuritzi,MORENA,0.000733,0.319253,LXIV
P03394,Alvarado Moreno María Guillermina,MORENA,0.144571,0.335715,LXIV
P03395,Ambrocio Gachuz José Guadalupe,MORENA,0.160396,0.284542,LXIV
P03396,Andazola Gómez Socorro Irma,MORENA,0.417504,0.541435,LXIV
P03397,Andrade Zavala Marco Antonio,MORENA,0.450032,0.668679,LXIV
P03398,Angeles Mendoza Julio César,MORENA,0.822247,0.062453,LXIV
P03399,Aréchiga Santamaría José Guillermo,MORENA,0.314706,0.21026,LXIV
P03400,Arrieta Sánchez Eleuterio,MORENA,0.1604,0.284429,LXIV
P03401,Arvizu De la Luz Felipe Rafael,MORENA,1e-06,0.328499,LXIV
P03402,Ascencio Ortega Reyna Celeste,MORENA,0.406193,0.127641,LXIV
P03403,Avalos Magaña Laura Patricia,MORENA,0.427653,0.199056,LXIV
P03404,Ávila Olmeda Marina del Pilar,MORENA,0.194791,0.224705,LXIV
P03405,Badillo Moreno Cuauhtli Fernando,MORENA,0.096211,0.318078,LXIV
P03406,Bahena Jiménez Socorro,MORENA,0.416952,0.71099,LXIV
P03407,Barajas Barajas Esteban,MORENA,0.622773,0.045409,LXIV
P03408,Barrera Badillo Rocío,MORENA,0.799675,-0.327091,LXIV
P03409,Bautista Bravo Juan Angel,MORENA,-0.009679,0.332399,LXIV
P03410,Bautista Rivera David,MORENA,0.660574,-0.009718,LXIV
P03411,Blas López Víctor,MORENA,0.463944,0.288641,LXIV
P03412,Bonilla Herrera Raquel,MORENA,0.592774,0.035588,LXIV
P03413,Briceño Zuloaga María Wendy,MORENA,0.685494,-0.282461,LXIV
P03414,Burelo Cortazar Teresa,MORENA,0.791928,0.233847,LXIV
P03415,Calderón Salas Rodrigo,MORENA,0.039669,0.226944,LXIV
P03416,Campos Equihua Ignacio Benjamín,MORENA,0.788064,0.130835,LXIV
