voter_id,nombre,partido,dim_1,dim_2,legislatura
P01653,"Salgado Macedonio, J. Félix",MORENA,-0.785465,-0.150805,LXVI
P01655,"Téllez, Lilly",PAN,0.885763,0.342683,LXVI
P01656,"Trasviña Waldenrath, Jesús Lucía",MORENA,-0.788504,-0.153255,LXVI
P01657,"Valdez Martínez, Lilia Margarita",MORENA,-0.78148,-0.155009,LXVI
P01659,"Velasco Coello, Manuel",PVEM,-0.770102,-0.145371,LXVI
P01680,"Martín del Campo Martín del Campo, Juan Antonio",PAN,0.439471,0.220477,LXVI
P01681,"Martínez Simón, Mayuli Latifa",PAN,0.731586,0.41191,LXVI
P01695,"Harp Iturribarría, Susana",MORENA,-0.769102,-0.166844,LXVI
P01703,"Murguía Gutiérrez, María Guadalupe",PAN,0.805874,0.592086,LXVI
P01705,"Anaya Mota, Claudia Edith",PRI,0.389608,-0.458464,LXVI
P02415,"Gómez Leal, José Ramón",MORENA,-0.792791,-0.159115,LXVI
P02484,"Aguilar Castillo, Heriberto Marcelo",MORENA,-0.789836,-0.150447,LXVI
P02485,"Anaya Cortés, Ricardo",PAN,0.579794,0.268668,LXVI
P02486,"Anaya Gutiérrez, Alberto",PT,-0.756694,-0.316092,LXVI
P02487,"Angulo Briceño, Pablo Guillermo",PRI,0.607105,-0.327493,LXVI
P02488,"Arias Trevilla, Alejandra Berenice",MORENA,-0.789856,-0.15052,LXVI
P02489,"Ascencio Ortega, Reyna Celeste",MORENA,-0.788873,-0.152311,LXVI
P02490,"Ávalos Zempoalteca, Anabell",PRI,0.388843,-0.46325,LXVI
P02491,"Ayala Robles, Armando",MORENA,-0.789511,-0.151095,LXVI
P02492,"Barrales Magdaleno, Alejandra",MC,0.959492,-0.281737,LXVI
P02493,"Barreda Pavón, Francisco Daniel",MC,0.910241,-0.414078,LXVI
P02494,"Bugarín, Jasmine María",PVEM,-0.786238,-0.152821,LXVI
P02495,"Camarillo Medina, Néstor",PRI,0.486382,-0.617299,LXVI
P02496,"Campuzano González, Gina Gerardina",PAN,0.727053,0.404623,LXVI
P02497,"Castillo Juárez, Laura Itzel",MORENA,-0.78972,-0.150158,LXVI
P02498,"Cepeda Salas, Alfonso",MORENA,-0.783701,-0.146618,LXVI
P02499,"Chávez Treviño, Andrea",MORENA,-0.791189,-0.15193,LXVI
P02500,"Colosio Riojas, Luis Donaldo",MC,0.950663,-0.310226,LXVI
P02501,"Corona Nakamura, María del Rocío",PVEM,-0.789793,-0.150486,LXVI
P02502,"Cortés García, Luisa",MORENA,-0.78979,-0.150485,LXVI
P02503,"Cortés Mendoza, Marko",PAN,0.632841,0.14035,LXVI
P02504,"Cruz Castellanos, José Manuel",MORENA,-0.789362,-0.153809,LXVI
P02505,"Davis Castro, Homero",MORENA,-0.788963,-0.152337,LXVI
P02506,"Díaz Delgado, Blanca Judith",MORENA,-0.794615,-0.154324,LXVI
P02507,"Díaz Marmolejo, María de Jesús",PAN,0.60528,0.471805,LXVI
P02508,"Díaz Robles, Verónica",MORENA,-0.789829,-0.15047,LXVI
P02509,"Dorantes Lámbarri, Agustín",PAN,0.484333,0.352656,LXVI
P02510,"Esquer Verdugo, Alejandro",MORENA,-0.771476,-0.146405,LXVI
P02511,"Esquivel Torres, Laura",PAN,0.679474,0.199295,LXVI
P02512,"Estrada Mauro, Laura",MORENA,-0.786938,-0.148262,LXVI
P02513,"Fernández González, Waldo",PVEM,-0.791477,-0.152504,LXVI
P02514,"Fernández Noroña, Gerardo",MORENA,-0.786393,-0.150597,LXVI
P02516,"García Medina, Amalia Dolores",MC,0.989461,-0.144802,LXVI
P02518,"González Hernández, Alma Anahí",MORENA,-0.764393,-0.167293,LXVI
P02519,"González Márquez, Michel",PAN,0.541192,0.226468,LXVI
P02520,"González Silva, Ruth",PVEM,-0.700106,-0.143122,LXVI
P02521,"Guadiana Mandujano, Cecilia Guadalupe",MORENA,-0.690049,-0.170448,LXVI
P02522,"Guerra Mena, Juanita",PVEM,-0.790108,-0.151382,LXVI
P02523,"Gutiérrez Escalante, Mariela",MORENA,-0.761625,-0.151223,LXVI
P02524,"Hernández Aceves, Ana Karen",PT,-0.782223,-0.336675,LXVI
P02526,"Hernández Villafuerte, Gilberto",PVEM,-0.700612,-0.143867,LXVI
P02527,"Herrera Dagdug, José Sabino",MORENA,-0.787282,-0.15002,LXVI
P02528,"Huerta Ladrón de Guevara, Manuel",MORENA,-0.789823,-0.150464,LXVI
P02529,"Inzunza Cázarez, Enrique",MORENA,-0.79455,-0.160219,LXVI
P02530,"Jarero Velázquez, Miguel Pavel",MORENA,-0.790564,-0.152463,LXVI
P02531,"Kantún Can, María Martina",MORENA,-0.789844,-0.150502,LXVI
P02532,"Loera de la Rosa, Juan Carlos",MORENA,-0.790016,-0.14811,LXVI
P02533,"Lomelí Bolaños, Carlos",MORENA,-0.783793,-0.14501,LXVI
P02534,"López Castro, Cynthia Iliana",MORENA,-0.999124,0.041848,LXVI
P02535,"López Hernández, Edith",MORENA,-0.78977,-0.150082,LXVI
P02536,"Magaña Fonseca, Virginia",PVEM,-0.789858,-0.150518,LXVI
P02537,"Márquez Márquez, Miguel",PAN,0.495995,0.307099,LXVI
P02538,"Mendoza Amezcua, Virgilio",PVEM,-0.790112,-0.159389,LXVI
P02539,"Mercado Salgado, Víctor",MORENA,-0.794903,-0.162168,LXVI
P02540,"Mier Velazco, Ignacio",MORENA,-0.786862,-0.148264,LXVI
P02541,"Mojica Morga, Beatriz",MORENA,-0.788947,-0.152145,LXVI
P02542,"Morales Toledo, Antonino",MORENA,-0.768211,-0.146464,LXVI
P02543,"Moreno Cárdenas, Alejandro",PRI,0.391227,-0.468718,LXVI
P02544,"Ochoa Fernández, Cuauhtémoc",MORENA,-0.766243,-0.144875,LXVI
P02545,"Olvera Bautista, Simey",MORENA,-0.77705,-0.148127,LXVI
P02546,"Polevnsky Gurwitz, Yeidckol",PT,-0.783734,-0.33914,LXVI
P02547,"Ramírez Acuña, Francisco Javier",PAN,0.525695,0.216118,LXVI
P02548,"Ramírez Padilla, Julieta",MORENA,-0.788904,-0.148915,LXVI
P02549,"Reyes Hernández, Ivideliza",PAN,0.678495,0.364412,LXVI
P02550,"Robles Gutiérrez, Beatriz Silvia",MORENA,-0.787032,-0.148942,LXVI
P02551,"Rodríguez Hernández, Verónica",PAN,0.749856,0.436658,LXVI
P02552,"Ruiz Ruiz, Karina Isabel",MORENA,-0.790318,-0.151934,LXVI
P02553,"Ruíz Sandoval, Cristina",PRI,0.463042,-0.582686,LXVI
P02554,"Ruvalcaba Gámez, Nora",MORENA,-0.789747,-0.151708,LXVI
P02555,"Sánchez García, Lizeth",PT,-0.783736,-0.338887,LXVI
P02556,"Sánchez Ramos, Paloma",PRI,0.388379,-0.461007,LXVI
P02557,"Sánchez Vásquez, Gustavo",PAN,0.395682,0.075094,LXVI
P02558,"Sanmiguel Sánchez, Imelda",PAN,0.569441,0.25663,LXVI
P02559,"Saucedo Reyes, Araceli",MORENA,-0.789475,-0.15477,LXVI
P02560,"Segura Vázquez, Eugenio",MORENA,-0.790458,-0.153676,LXVI
P02561,"Sheffield Padilla, Francisco Ricardo",MORENA,-0.79376,-0.160147,LXVI
P02562,"Sosa Ruíz, Olga Patricia",MORENA,-0.788025,-0.151515,LXVI
P02563,"Tello Espinosa, Claudia",MORENA,-0.421888,-0.185499,LXVI
P02564,"Toledo Zamora, Karla Guadalupe",PRI,0.551744,-0.399451,LXVI
P02565,"Valles Sampedro, Lorenia Iveth",MORENA,-0.769806,-0.151793,LXVI
P02566,"Vargas Del Villar, Enrique",PAN,0.845311,0.534272,LXVI
P02567,"Vázquez Robles, Mario Humberto",PAN,0.592233,0.438481,LXVI
P02568,"Viggiano Austria, Carolina",PRI,0.595407,-0.273458,LXVI
P02569,"Vila Dosal, Mauricio",PAN,0.51897,0.378046,LXVI
P02570,"Yunes Márquez, Miguel Ángel",MORENA,-0.99371,-0.111982,LXVI
P02571,"Zapata Bello, Rolando Rodrigo",PRI,0.361961,-0.411984,LXVI
P02572,"Zatarain García, Susana",PAN,0.770205,0.427815,LXVI
P02573,"Bañuelos De La Torre, Geovanna",PT,-0.822484,-0.568784,LXVI
P02574,"Monreal Ávila, Saúl",MORENA,-0.7492,-0.145271,LXVI
P02575,"Silva Romo, Luis Alfonso",PVEM,-0.786462,-0.154011,LXVI
P02576,"Murat Hinojosa, Alejandro",MORENA,-0.795642,-0.159312,LXVI
P02579,"Reyes Carmona, Emmanuel",MORENA,-0.758296,3.5e-05,LXVI
P02580,"Beltrones Rivera, Manlio Fabio",MORENA,0.875978,0.48235,LXVI
P02581,"Riquelme Solís, Miguel Ángel",PRI,0.380764,-0.449076,LXVI
P02585,"Castrejón Trujillo, Karen",PVEM,-0.784475,-0.140365,LXVI
P02586,"Chavira De La Rosa, María Guadalupe",MORENA,-0.793992,-0.138871,LXVI
P02587,"Chíguil Figueroa, Francisco",MORENA,-0.799291,-0.140007,LXVI
P02590,"Ortiz Hernández, Tabita",MC,0.999605,0.028103,LXVI
P02595,"Arriaga Márquez, Bertha Estela",PAN,0.481186,0.154507,LXVI
P02598,"Bonilla Herrera, Raquel",MORENA,-0.909388,0.41595,LXVI
P02599,"Evangelista Aniceto, Carlos Alberto",MORENA,-0.915571,-0.390206,LXVI
P02602,"Pérez Pérez, Francisco Arturo",MORENA,-0.999979,0.006507,LXVI
P02603,"Gutiérrez Santoyo, María Luisa",MORENA,0.711147,0.703043,LXVI
P02610,"Falcón Venegas, Sandra Luz",MORENA,-0.81605,-0.108726,LXVI
P02681,"Dip. Aguilar Gil, Lilia",PT,-0.977033,0.213088,LXVI
P02682,"Dip. Álvarez Nemer, Mónica Angélica",MORENA,-0.977033,0.213088,LXVI
P02684,"Dip. Fernández Samaniego, José Armando",MORENA,-0.97688,0.213789,LXVI
P02685,"Dip. Gómez Maldonado, Maiella Martha Gabriela",MORENA,-0.977033,0.213088,LXVI
P02687,"Dip. Miranda Barrera, Luis Enrique",PVEM,-0.97688,0.213789,LXVI
P02691,"Dip. Valdés Peña, Jesús",MORENA,-0.977033,0.213088,LXVI
P02695,"Novoa Toscano, David",PAN,-0.161709,-0.075761,LXVI
P02696,"Sobrino Argaez, Carlos Hernando",PRI,0.527119,-0.425253,LXVI
P02721,"Jaimes Archundia, Erik Iván",MORENA,0.983016,0.183519,LXVI
P02723,"Bolaños Azocar, Raymundo",PAN,0.543698,0.304027,LXVI
P02724,"García Gordillo, Edna Geraldina",PRI,0.527156,-0.425202,LXVI
