voter_id,nombre,genero,curul_tipo,legislatura,partido,partido_disciplina,dim_1_aligned,dim_2_aligned,dim_1_raw,dim_2_raw,disciplina,n_votos
P00001,"Adame Castillo, Marco Antonio",M,mayoria_relativa,LX,PAN,Convergencia,0.7107252071428571,0.1576843,0.999144,0.041372,0.9671,578.0
P00002,"Aguilar Bodegas, José Antonio",M,mayoria_relativa,LX,PRI,Partido Encuentro Social,0.6820712071428572,0.35745530000000003,0.97049,0.241143,0.9772,527.0
P00003,"Alanís Quiñones, Adrián",M,mayoria_relativa,LX,PRI,Partido Encuentro Social,0.5322592071428571,0.3333703,0.820678,0.217058,0.9836,609.0
P00004,"Aldana Prieto, Luis Ricardo",M,,LX,PRI,Partido Encuentro Social,0.5534692071428571,0.6559643000000001,0.841888,0.539652,0.9818,549.0
P00005,"Amar Shabshab, Wadi",M,,LX,PAN,Convergencia,0.6662412071428572,0.2245433,0.95466,0.108231,0.9782,595.0
P00006,"Amaya Téllez, Rodimiro",M,mayoria_relativa,LX,MORENA,,0.7115742071428572,0.12009130000000001,0.999993,0.003779,0.8397,599.0
P00007,"Angeles Cerón, Esteban Miguel",M,mayoria_relativa,LX,PRI,Partido Encuentro Social,0.5972212071428571,0.2531633,0.88564,0.136851,0.9807,517.0
P00008,"Arias Aparicio, Eduardo",M,mayoria_relativa,LX,PAN,Convergencia,0.6114002071428573,0.40810630000000003,0.899819,0.291794,0.9699,499.0
P00009,"Astudillo Flores, Héctor Antonio",M,mayoria_relativa,LX,PRI,Partido Encuentro Social,0.502435207142857,0.4347383,0.790854,0.318426,0.9844,512.0
P00010,"Ayala Almeida, Joel",M,,LX,PRI,Partido Encuentro Social,0.4990092071428572,0.4020093,0.787428,0.285697,0.9835,606.0
P00011,"Bartlett Díaz, Manuel",M,plurinominal,LX,PRI,Partido Encuentro Social,0.7115402071428572,0.1254173,0.999959,0.009105,0.9733,375.0
P00012,"Becerra Rodríguez, Salvador",M,mayoria_relativa,LX,PAN,Convergencia,0.5052052071428572,0.39431230000000006,0.793624,0.278,0.9848,461.0
P00013,"Bojórquez Mungaray, Francisco",M,plurinominal,LX,PRI,Partido Encuentro Social,0.6662482071428573,0.3779443,0.954667,0.261632,0.9827,521.0
P00014,"Bonilla Robles, José Eulogio",M,mayoria_relativa,LX,PRI,Partido Encuentro Social,0.602679207142857,0.2183983,0.891098,0.102086,0.9898,586.0
P00015,"Buganza Salmerón, Gerardo",M,,LX,PAN,Convergencia,0.5878072071428571,0.2564113,0.876226,0.140099,0.9762,588.0
P00016,"Camacho Quiroz, César",M,,LX,PRI,Partido Encuentro Social,0.6930372071428572,0.1294433,0.981456,0.013131,0.9809,524.0
P00018,"Canavati Tafich, Ricardo",M,,LX,PRI,Partido Encuentro Social,0.6384902071428571,0.3166273,0.926909,0.200315,0.9765,383.0
P00019,"Cañedo Benitez, Rafael",M,mayoria_relativa,LX,PRI,Partido Encuentro Social,0.7114222071428571,0.09848130000000001,0.999841,-0.017831,0.9804,562.0
P00020,"Cantón Zetina, Oscar",M,mayoria_relativa,LX,PRI,Partido Encuentro Social,0.7111502071428573,0.14568230000000001,0.999569,0.02937,0.9816,598.0
P00021,"Cárdenas Batel, Lázaro",M,mayoria_relativa,LX,MORENA,,0.6279862071428572,0.3015683,0.916405,0.185256,0.9903,513.0
P00022,"Cárdenas Gutiérrez, Gustavo A",M,,LX,PAN,Convergencia,0.6581192071428572,0.40642029999999996,0.946538,0.290108,0.9719,605.0
P00023,"Cárdenas Hernández, Raymundo",M,,LX,MORENA,,0.6655422071428572,0.41624229999999995,0.953961,0.29993,0.9857,559.0
P00024,"Castañeda Pérez, José Alberto",M,plurinominal,LX,PAN,Convergencia,0.5861882071428572,0.3585763,0.874607,0.242264,0.9746,472.0
P00026,"Castro Castro, José Adalberto",M,mayoria_relativa,LX,PRI,Partido Encuentro Social,0.5272242071428572,0.43916030000000006,0.815643,0.322848,0.9845,388.0
P00027,"Castro Cervantes, Moisés",M,plurinominal,LX,MORENA,,0.6202232071428571,0.2947873,0.908642,0.178475,0.9815,595.0
P00028,"Chaurand Arzate, Carlos",M,,LX,PRI,Partido Encuentro Social,0.6036212071428573,0.1466773,0.89204,0.030365,0.9855,415.0
P00030,"Cisneros Fernández, Joaquín",M,mayoria_relativa,LX,PRI,Partido Encuentro Social,0.7090842071428571,0.18692730000000002,0.997503,0.070615,0.9824,626.0
P00031,"Colosio Fernández, Luis",M,,LX,PRI,Partido Encuentro Social,0.6669432071428572,0.4117493,0.955362,0.295437,0.9814,590.0
P00032,"Corral Avila, Ramón",M,mayoria_relativa,LX,PAN,Convergencia,0.5043302071428573,0.39282930000000005,0.792749,0.276517,0.9748,317.0
P00033,"Corral Jurado, Javier",M,,LX,PAN,Convergencia,0.5640392071428573,0.4007853,0.852458,0.284473,0.9695,590.0
P00034,"Corral Romero, María del Carmen",F,mayoria_relativa,LX,PAN,Convergencia,0.6609332071428571,0.37342929999999996,0.949352,0.257117,0.9775,579.0
P00035,"Cortina Reynoso, Manuel",M,mayoria_relativa,LX,PAN,Convergencia,0.6505712071428571,0.2425553,0.93899,0.126243,0.9806,618.0
P00036,"Cota Osuna, José Carlos",M,plurinominal,LX,PRI,Partido Encuentro Social,0.6836662071428572,0.16752830000000002,0.972085,0.051216,0.972,571.0
P00037,"Cruz Martínez, Marcos Carlos",M,,LX,MORENA,,0.6066992071428572,0.2542243,0.895118,0.137912,0.9862,578.0
P00038,"Cruz Muñoz, María Elena",F,mayoria_relativa,LX,PAN,Convergencia,0.7060232071428572,0.1523023,0.994442,0.03599,0.9729,627.0
P00039,"De la Vega García, Netzahualcóyotl",M,,LX,PRI,Partido Encuentro Social,0.6718412071428572,0.1431723,0.96026,0.02686,0.9829,642.0
P00040,"Díaz Castro, Lauro",M,,LX,PRI,Partido Encuentro Social,0.6692522071428573,0.08056730000000001,0.957671,-0.035745,0.9836,428.0
P00041,"Domínguez López, Silvia Asunción",F,mayoria_relativa,LX,PRI,Partido Encuentro Social,0.623883207142857,0.2207823,0.912302,0.10447,0.9795,633.0
P00042,"Escalante Jasso, Aracely",F,,LX,PRI,Partido Encuentro Social,0.7089072071428573,0.11275130000000001,0.997326,-0.003561,0.9835,606.0
P00043,"Escandón Cadenas, Rutilio Cruz",M,,LX,MORENA,,0.6389272071428571,0.3230153,0.927346,0.206703,0.9884,431.0
P00044,"Esquivel Reyes, Rita María",F,plurinominal,LX,PAN,Convergencia,0.7114582071428572,0.1320243,0.999877,0.015712,0.971,587.0
P00045,"Fernández de Cevallos Ramos, Diego",M,plurinominal,LX,PAN,Convergencia,0.4611302071428572,-0.2080797,0.749549,-0.324392,0.9886,437.0
P00046,"Fernández de Cevallos y Urueta, Francisco",M,mayoria_relativa,LX,PAN,Convergencia,0.2962672071428572,-0.3703697,0.584686,-0.486682,0.9926,540.0
P00047,"Fernández Rodríguez, Marco Antonio",M,mayoria_relativa,LX,PRI,Partido Encuentro Social,0.4734322071428571,-0.5314407,0.761851,-0.647753,0.986,214.0
P00048,"Ferrer Rodríguez, María Esther",F,plurinominal,LX,PAN,Convergencia,0.29836920714285714,-0.36717769999999994,0.586788,-0.48349,0.9934,458.0
P00049,"Fraile García, Francisco A",M,,LX,PAN,Convergencia,0.3104742071428572,-0.6845167,0.598893,-0.800829,0.9819,277.0
P00050,"Franco Jiménez, Jorge Eduardo",M,mayoria_relativa,LX,PRI,Partido Encuentro Social,0.29881020714285716,-0.4866927,0.587229,-0.603005,0.9834,481.0
P00051,"Galván Muñoz, Jesús",M,mayoria_relativa,LX,PAN,Convergencia,0.21211320714285714,-0.3602647,0.500532,-0.476577,0.992,502.0
P00052,"Gamboa Patrón, Emilio",M,,LX,PRI,Partido Encuentro Social,0.2731472071428572,-0.3984677,0.561566,-0.51478,0.9908,435.0
P00053,"García Torres, Antonio",M,plurinominal,LX,PRI,Partido Encuentro Social,0.2836932071428571,-0.38463369999999997,0.572112,-0.500946,0.9901,607.0
P00054,"Garza Galindo, Laura Alicia",F,mayoria_relativa,LX,PRI,Partido Encuentro Social,0.13748420714285714,-0.7884557,0.425903,-0.904768,0.9797,394.0
P00055,"Gil Elorduy, José Ernesto",M,mayoria_relativa,LX,PRI,Partido Encuentro Social,0.25610020714285714,-0.7224357,0.544519,-0.838748,0.975,560.0
P00056,"Gómez Bravo, Emilia Patricia",F,mayoria_relativa,LX,PVEM,Nueva Alianza,0.28887120714285713,-0.5755916999999999,0.57729,-0.691904,0.9121,569.0
P00057,"Gómez Esparza, Fernando",M,plurinominal,LX,PRI,Partido Encuentro Social,0.41879120714285717,-0.5906907,0.70721,-0.707003,0.9847,524.0
P00058,"Gómez Verónica, Gildardo",F,mayoria_relativa,LX,PAN,Convergencia,0.38500420714285716,-0.3096497,0.673423,-0.425962,0.9926,543.0
P00059,"González González, Rigoberto",M,mayoria_relativa,LX,PAN,Convergencia,0.22623120714285722,-0.27672169999999996,0.51465,-0.393034,0.9943,526.0
P00060,"González Hernández, Yolanda Eugenia",F,,LX,PRI,Partido Encuentro Social,0.18797520714285715,-0.4040087,0.476394,-0.520321,0.9851,403.0
P00061,"González Martínez, Jorge Emilio",M,,LX,PVEM,Nueva Alianza,0.09758220714285715,-0.4429957,0.386001,-0.559308,0.9152,578.0
P00062,"Guerrero López, Judit Magdalena",F,,LX,PRI,Partido Encuentro Social,0.29572920714285716,-0.37052969999999996,0.584148,-0.486842,0.982,334.0
P00063,"Gutierrez Barrios, Fernando",M,mayoria_relativa,LX,PRI,Partido Encuentro Social,0.22303820714285721,-0.6991547,0.511457,-0.815467,0.9754,448.0
P00065,"Hamdan Amad, Fauzi",M,plurinominal,LX,PAN,Convergencia,0.3013212071428572,-0.36250970000000005,0.58974,-0.478822,0.9949,588.0
P00066,"Hernández Deras, Ismael A.",M,,LX,PRI,Partido Encuentro Social,-0.33938479285714285,-0.02577169999999998,-0.050966,-0.142084,0.9431,299.0
P00067,"Hernández Genis, Héctor Javier",M,mayoria_relativa,LX,PAN,Convergencia,0.20709520714285717,-0.3137847,0.495514,-0.430097,0.9934,457.0
P00068,"Montaño Yamuni, Joaquín",M,plurinominal,LX,PAN,Convergencia,-0.32882879285714284,-0.8828707,-0.04041,-0.999183,0.9383,308.0
P00069,"Morgan Alvarez, Rafael Gilberto",M,mayoria_relativa,LX,PAN,Convergencia,-0.3191987928571428,-0.8497277,-0.03078,-0.96604,0.9404,403.0
P00070,"Mota Sánchez, Ramón",M,,LX,PRI,Partido Encuentro Social,-0.20083579285714284,-0.8798446999999999,0.087583,-0.996157,0.9591,269.0
P00072,"Muro González, Ana Bricia",F,mayoria_relativa,LX,PRI,Partido Encuentro Social,-1.0192207928571428,0.7517313,-0.730802,0.635419,0.8826,247.0
P00073,"Navarro Quintana, Marcela",F,plurinominal,LX,PAN,Convergencia,-0.9793127928571428,0.6768293000000001,-0.690894,0.560517,0.8353,510.0
P00074,"Navarro Quintero, Miguel Angel",M,,LX,MORENA,,-1.003319792857143,0.7406413000000001,-0.714901,0.624329,0.8381,457.0
P00075,"Nordhausen González, Jorge Rubén",M,,LX,PAN,Convergencia,-1.0233907928571429,0.7406013,-0.734972,0.624289,0.7482,274.0
P00076,"Ojeda Zubieta, César Raúl",M,plurinominal,LX,MORENA,,-1.082175792857143,0.7245463000000001,-0.793757,0.608234,0.8039,510.0
P00077,"Osuna Jaime, Héctor Guillermo",M,mayoria_relativa,LX,PAN,Convergencia,0.5674522071428572,0.3310263,0.855871,0.214714,0.8889,45.0
P00078,"Borrego Estrada, Genaro",M,mayoria_relativa,LX,PRI,Partido Encuentro Social,0.6790172071428571,0.36942929999999996,0.967436,0.253117,0.9794,486.0
P00079,"Gallegos Soto, Benjamín",M,mayoria_relativa,LX,PAN,Convergencia,0.26062620714285717,-0.4296637,0.549045,-0.545976,0.9902,305.0
P00080,"Grande Sánchez, José Pascual",M,mayoria_relativa,LX,PRI,Partido Encuentro Social,0.39950120714285714,-0.3833067,0.68792,-0.499619,0.9854,478.0
P00081,"Gutiérrez Gutiérrez, Alejandro",M,plurinominal,LX,PRI,Partido Encuentro Social,0.2642252071428572,-0.43719169999999996,0.552644,-0.553504,0.9884,432.0
P00082,"Haghenbeck Cámara, José Antonio",M,plurinominal,LX,PAN,Convergencia,0.2886622071428571,-0.4233097,0.577081,-0.539622,0.9905,317.0
P00083,"Herbert Pérez, Guillermo",M,mayoria_relativa,LX,PAN,Convergencia,-0.39966079285714284,-0.5848327,-0.111242,-0.701145,0.9741,348.0
P00084,"Hernández Enríquez, Silvia",F,plurinominal,LX,PRI,Partido Encuentro Social,0.017456207142857172,-0.6555586999999999,0.305875,-0.771871,0.9733,561.0
P00085,"Herrera Beltrán, Fidel",M,mayoria_relativa,LX,PRI,Partido Encuentro Social,-1.1534607928571428,0.5946843,-0.865042,0.478372,0.6649,367.0
P00086,"Herrera Mendoza, Jose Guillermo",M,plurinominal,LX,MORENA,,-1.2030887928571428,0.1470823,-0.91467,0.03077,0.9868,379.0
P00087,"Jackson Ramírez, Jesús Enrique",,,LX,PRI,Partido Encuentro Social,-1.0093027928571427,-0.09921869999999999,-0.720884,-0.215531,0.8168,464.0
P00088,"Jáuregui Robles, César",M,plurinominal,LX,PAN,Convergencia,-1.2131657928571429,-0.2642687,-0.924747,-0.380581,0.7941,505.0
P00089,"Jiménez González, David",M,plurinominal,LX,PRI,Partido Encuentro Social,-1.1290657928571428,-0.4062207,-0.840647,-0.522533,0.8113,461.0
P00090,"Joaquín Coldwell, Addy Cecilia",F,,LX,PAN,Convergencia,-1.0966097928571428,-0.47260769999999996,-0.808191,-0.58892,0.8553,235.0
P00091,"Jones Jones, Jeffrey Max",M,mayoria_relativa,LX,PAN,Convergencia,-1.1521837928571428,0.2261973,-0.863765,0.109885,0.8288,403.0
P00092,"Larios Córdova, Héctor",M,,LX,PAN,Convergencia,-1.1278967928571428,-0.2994247,-0.839478,-0.415737,0.8066,305.0
P00093,"Larregui Nagel, Erika",F,,LX,PVEM,Nueva Alianza,-1.2711027928571428,0.3015993,-0.982684,0.185287,0.918,500.0
P00094,"Lavara Mejía, Gloria",F,,LX,PVEM,Nueva Alianza,-1.1196627928571428,-0.3587367,-0.831244,-0.475049,0.9177,401.0
P00095,"López Nelio Santiago, Daniel",M,plurinominal,LX,MORENA,,-1.104769792857143,-0.1897947,-0.816351,-0.306107,0.8307,443.0
P00096,"López Sollano, Saúl",M,,LX,MORENA,,-1.2199177928571427,-0.24743069999999998,-0.931499,-0.363743,0.7757,477.0
P00097,"Lozano Armengol, Jorge",M,mayoria_relativa,LX,PAN,Convergencia,-1.2787967928571429,0.25470329999999997,-0.990378,0.138391,0.7347,392.0
P00098,"Luebbert Gutiérrez, Oscar",M,mayoria_relativa,LX,PRI,Partido Encuentro Social,-1.266725792857143,-0.0908507,-0.978307,-0.207163,0.7782,523.0
P00099,"Madero Quiroga, Adalberto Arturo",M,mayoria_relativa,LX,PAN,Convergencia,-1.2741127928571427,0.2848573,-0.985694,0.168545,0.6784,482.0
P00100,"Madrazo Limón, Carlos",M,,LX,PAN,Convergencia,-1.1589607928571428,-0.2183107,-0.870542,-0.334623,0.7771,341.0
P00101,"Madrid Tovilla, Arely",F,,LX,PRI,Partido Encuentro Social,-1.0876427928571428,-0.4032956999999999,-0.799224,-0.519608,0.7933,508.0
P00102,"Margáin Berlanga, Fernando",M,mayoria_relativa,LX,PAN,Convergencia,-1.217853792857143,0.04740730000000001,-0.929435,-0.068905,0.7563,435.0
P00103,"Margaiz Ramírez, Filomena",F,mayoria_relativa,LX,PAN,Convergencia,-1.0330977928571428,-0.3508297,-0.744679,-0.467142,0.8039,566.0
P00104,"Medina Plascencia, Carlos",M,plurinominal,LX,PAN,Convergencia,-1.2867697928571429,0.17371730000000002,-0.998351,0.057405,0.75,260.0
P00105,"Mendez de la Luz, Armando",F,plurinominal,LX,MORENA,,-1.0983877928571428,0.18152230000000003,-0.809969,0.06521,0.987,461.0
P00106,"Méndez Lanz, Víctor Manuel",M,,LX,PRI,Partido Encuentro Social,-1.2370377928571428,0.43273229999999996,-0.948619,0.31642,0.372,414.0
P00107,"Méndez Márquez, Victoria Eugenia",F,plurinominal,LX,PRI,Partido Encuentro Social,-1.1189547928571428,-0.2733757,-0.830536,-0.389688,0.8213,403.0
P00108,"Méndez Meneses, Apolonio",M,,LX,PAN,Convergencia,-1.1739807928571429,-0.13125969999999998,-0.885562,-0.247572,0.7798,436.0
P00109,"Aguilar González, Micaela",F,mayoria_relativa,LX,PAN,Convergencia,0.5355392071428571,0.47783129999999996,0.823958,0.361519,0.9709,585.0
P00110,"Alaniz Posada, Ricardo",M,mayoria_relativa,LX,PAN,Convergencia,0.5041312071428572,0.40158930000000004,0.79255,0.285277,0.9693,618.0
P00112,"Calderón Hinojosa, Luisa María",F,plurinominal,LX,PAN,Convergencia,0.5164412071428572,0.4268113,0.80486,0.310499,0.9687,511.0
P00113,"Castañeda Álvarez, Erasmo",M,mayoria_relativa,LX,MORENA,,0.6885532071428571,0.15218330000000002,0.976972,0.035871,0.9944,358.0
P00114,"Cruz López, Oscar",M,,LX,MORENA,,0.6907002071428572,0.3195953,0.979119,0.203283,0.9853,476.0
P00115,"González Parás, José Natividad",M,plurinominal,LX,PRI,Partido Encuentro Social,0.18436120714285714,-0.4632356999999999,0.47278,-0.579548,0.9771,350.0
P00116,"Madero García, Lydia",F,plurinominal,LX,PAN,Convergencia,-1.1596257928571427,-0.21162469999999997,-0.871207,-0.327937,0.7957,563.0
P00117,"Melgoza Radillo, Rafael",M,mayoria_relativa,LX,MORENA,,-1.1179557928571429,-0.34439869999999995,-0.829537,-0.460711,0.7865,370.0
P00118,"Oliva Ramírez, Juan Manuel",M,mayoria_relativa,LX,PAN,Convergencia,-1.1660837928571428,0.5955873,-0.877665,0.479275,0.8149,362.0
P00119,"Ortega Martínez, Jesús",M,plurinominal,LX,MORENA,,-1.1922927928571427,0.5441113,-0.903874,0.427799,0.7821,358.0
P00120,"Martínez Mireles, Alberto Miguel",M,mayoria_relativa,LX,PAN,Convergencia,-0.9956017928571428,-0.023859699999999984,-0.707183,-0.140172,0.8288,590.0
P00121,"Burgos Ochoa, Leticia",F,plurinominal,LX,MORENA,,0.6277652071428572,0.30731430000000004,0.916184,0.191002,0.9844,514.0
P00122,"Gerardo Higuera, Ricardo",M,mayoria_relativa,LX,MORENA,,0.2630472071428572,0.1221503,0.551466,0.005838,0.9846,325.0
P00123,"Gómez Flores, Omar Raymundo",M,plurinominal,LX,PRI,Partido Encuentro Social,0.1347042071428572,-0.5728736999999999,0.423123,-0.689186,0.9789,475.0
P00124,"González Zarur, Mariano",M,,LX,PRI,Partido Encuentro Social,0.2653532071428572,-0.41583269999999994,0.553772,-0.532145,0.9865,445.0
P00125,"Michel Camarena, Héctor",M,plurinominal,LX,PRI,Partido Encuentro Social,-0.35650779285714285,-0.8813667,-0.068089,-0.997679,0.9539,499.0
P00126,"Ovando Martínez, Eduardo",M,mayoria_relativa,LX,PRI,Partido Encuentro Social,-0.30002279285714284,-0.8836197,-0.011604,-0.999932,0.939,557.0
P00127,"Ling Altamirano, Héctor Federico",M,plurinominal,LX,PAN,Convergencia,-1.210347792857143,-0.0777417,-0.921929,-0.194054,0.7541,61.0
P00128,"Palacios Cordero, Blas Rafael",M,plurinominal,LX,MORENA,,0.6913782071428571,0.1713673,0.979797,0.055055,0.9866,521.0
P00129,"López Sánchez, Jorge Abel",M,plurinominal,LX,PRI,Partido Encuentro Social,-1.113290792857143,-0.3540867,-0.824872,-0.470399,0.7913,230.0
P00628,"Paredes Lara, Orlando Alberto",M,mayoria_relativa,LX,PRI,Partido Encuentro Social,0.2956302071428572,-0.36911669999999996,0.584049,-0.485429,0.9861,576.0
P00629,"Patrón Laviada, Patricio José",M,plurinominal,LX,PAN,Convergencia,0.6885242071428572,0.32981130000000003,0.976943,0.213499,0.9848,528.0
P00630,"Pérez de Alva Blanco, Roberto",M,,LX,PRI,Partido Encuentro Social,0.5639592071428572,0.5437923,0.852378,0.42748,0.984,501.0
P00631,"Porras Bautista, Eleuterio",M,plurinominal,LX,PAN,Convergencia,-0.2707027928571428,-0.8513786999999999,0.017716,-0.967691,0.9601,501.0
P00632,"Ramírez García, María del Carmen",F,,LX,MORENA,,0.5057022071428572,0.43167429999999996,0.794121,0.315362,0.9926,272.0
P00633,"Remes Ojeda, Antonio de Jesús",M,plurinominal,LX,PAN,Convergencia,0.6059872071428571,0.25401830000000003,0.894406,0.137706,0.9881,588.0
P00637,"Rico Samaniego, Luis Alberto",M,mayoria_relativa,LX,PAN,Convergencia,-0.4890837928571429,0.7938183000000001,-0.200665,0.677506,0.9313,480.0
P00640,"Ríos Alvarez, Serafín",M,,LX,MORENA,,-1.1090597928571428,-0.1994467,-0.820641,-0.315759,0.8375,443.0
P00648,"Rojas Gutiérrez, Carlos",M,,LX,PRI,Partido Encuentro Social,0.46141420714285714,0.31383530000000004,0.749833,0.197523,1.0,61.0
P00650,"Romero Castillo, Cecilia",F,,LX,PAN,Convergencia,0.3050472071428572,-0.1342647,0.593466,-0.250577,1.0,83.0
P00651,"Roque Villanueva, Humberto",M,plurinominal,LX,PRI,Partido Encuentro Social,0.3050472071428572,-0.1342647,0.593466,-0.250577,1.0,83.0
P00655,"Dip. Álvarez y Mazarrasa, Jaime Aguilar",M,,LX,PRI,Partido Encuentro Social,0.2587192071428572,0.2517083,0.547138,0.135396,1.0,157.0
P00656,"Andrade Quezada, Humberto",M,mayoria_relativa,LX,PAN,Convergencia,0.3669012071428572,0.3252973,0.65532,0.208985,0.9935,154.0
P00657,"Dip. Anaya Mota, Claudia Edith",F,,LX,MORENA,,0.5340612071428572,-0.45248069999999996,0.82248,-0.568793,0.9911,112.0
P00658,"Anaya Llamas, José Guillermo",M,,LX,PAN,Convergencia,0.2624422071428572,0.41519629999999996,0.550861,0.298884,0.9682,157.0
P00660,"Dip. Antuña Batista, Fidel",M,,LX,PAN,Convergencia,0.3755312071428572,0.3274053,0.66395,0.211093,0.9913,115.0
P00664,"Arce, René",M,,LX,PVEM,Nueva Alianza,0.20846220714285718,-0.47685869999999997,0.496881,-0.593171,0.9853,68.0
P00001,"Adame Castillo, Marco Antonio",M,mayoria_relativa,LXI,PAN,Convergencia,1.1613343510880219,0.25311263999181355,0.950522,0.310659,0.9674,613.0
P00002,"Aguilar Bodegas, José Antonio",M,mayoria_relativa,LXI,PRI,Partido Encuentro Social,1.1652323117946344,-0.16334549401001178,0.953412,-0.098094,0.9577,614.0
P00003,"Alanís Quiñones, Adrián",M,mayoria_relativa,LXI,PRI,Partido Encuentro Social,1.126475700621235,-0.08513389502946135,0.915549,-0.021244,0.9723,723.0
P00004,"Aldana Prieto, Luis Ricardo",M,,LXI,PRI,Partido Encuentro Social,1.0734073132360737,-0.07203959638666883,0.863493,-0.008273,0.9683,568.0
P00005,"Amar Shabshab, Wadi",M,,LXI,PAN,Convergencia,0.8416499577796046,0.25934476053606603,0.636773,0.317494,0.9526,253.0
P00006,"Amaya Téllez, Rodimiro",M,mayoria_relativa,LXI,MORENA,,1.096074593286816,0.3314306589223832,0.886647,0.387673,0.8985,660.0
P00007,"Angeles Cerón, Esteban Miguel",M,mayoria_relativa,LXI,PRI,Partido Encuentro Social,0.8832669070964543,0.18675980879507617,0.677456,0.24616,0.9808,417.0
P00008,"Arias Aparicio, Eduardo",M,mayoria_relativa,LXI,PAN,Convergencia,1.0478980596092997,-0.2096681548028343,0.838147,-0.143295,0.9718,710.0
P00009,"Astudillo Flores, Héctor Antonio",M,mayoria_relativa,LXI,PRI,Partido Encuentro Social,1.201511369441006,-0.006721898688080194,0.989371,0.055547,0.9716,704.0
P00010,"Ayala Almeida, Joel",M,,LXI,PRI,Partido Encuentro Social,0.9630298132502024,0.5603825002270104,0.756581,0.612683,0.9757,783.0
P00011,"Bartlett Díaz, Manuel",M,plurinominal,LXI,PRI,Partido Encuentro Social,0.9829253238449747,0.5786322372312617,0.776149,0.63055,0.9602,201.0
P00012,"Becerra Rodríguez, Salvador",M,mayoria_relativa,LXI,PAN,Convergencia,0.9275879637945448,-0.19514243113574373,0.720098,-0.128768,0.9719,391.0
P00013,"Bojórquez Mungaray, Francisco",M,plurinominal,LXI,PRI,Partido Encuentro Social,0.9287173995821547,0.20561620343078743,0.722107,0.264565,0.9745,627.0
P00014,"Bonilla Robles, José Eulogio",M,mayoria_relativa,LXI,PRI,Partido Encuentro Social,0.6632764277508991,0.47100343583185234,0.462179,0.525633,0.9779,770.0
P00015,"Buganza Salmerón, Gerardo",M,,LXI,PAN,Convergencia,0.805716903692351,0.15586225445550436,0.601273,0.216009,0.9837,799.0
P00016,"Camacho Quiroz, César",M,,LXI,PRI,Partido Encuentro Social,1.1063845570569524,0.38706328647464205,0.896891,0.442252,0.9767,514.0
P00017,"Campuzano González, Rómulo",M,plurinominal,LXI,PAN,Convergencia,1.1131929370242397,-0.008259832270966064,0.902685,0.054236,0.9619,735.0
P00018,"Canavati Tafich, Ricardo",M,,LXI,PRI,Partido Encuentro Social,1.2046924287352234,-0.014349025318201397,0.992476,0.048054,0.9701,702.0
P00019,"Cañedo Benitez, Rafael",M,mayoria_relativa,LXI,PRI,Partido Encuentro Social,1.1625042243986925,-0.10613187826584446,0.950863,-0.041934,0.9701,536.0
P00020,"Cantón Zetina, Oscar",M,mayoria_relativa,LXI,PRI,Partido Encuentro Social,0.7085719693119514,0.24333927769764077,0.506124,0.302084,0.9576,118.0
P00021,"Cárdenas Batel, Lázaro",M,mayoria_relativa,LXI,MORENA,,0.9639511557893061,0.6012036854206136,0.757577,0.652746,0.9863,365.0
P00022,"Cárdenas Gutiérrez, Gustavo A",M,,LXI,PAN,Convergencia,1.1197614083823721,0.11911015156989813,0.909418,0.179232,0.9661,620.0
P00023,"Cárdenas Hernández, Raymundo",M,,LXI,MORENA,,0.9915943107729426,0.5179211887973691,0.784521,0.570944,0.9758,660.0
P00024,"Castañeda Pérez, José Alberto",M,plurinominal,LXI,PAN,Convergencia,-0.3347567529086775,0.61920396689228,-0.517035,0.673331,0.9099,566.0
P00027,"Castro Cervantes, Moisés",M,plurinominal,LXI,MORENA,,1.1006728706611155,0.14179341386575114,0.890734,0.201538,0.9768,691.0
P00028,"Chaurand Arzate, Carlos",M,,LXI,PRI,Partido Encuentro Social,0.899679007104528,0.30331560374261823,0.693826,0.36052,0.9823,452.0
P00030,"Cisneros Fernández, Joaquín",M,mayoria_relativa,LXI,PRI,Partido Encuentro Social,0.30150786181037015,0.9475015500161018,0.108182,0.994118,0.9513,596.0
P00031,"Colosio Fernández, Luis",M,,LXI,PRI,Partido Encuentro Social,0.8962188048414881,0.248623793653889,0.690307,0.306849,0.9798,744.0
P00032,"Corral Avila, Ramón",M,mayoria_relativa,LXI,PAN,Convergencia,0.9350867118372617,0.6331577003064965,0.729319,0.684173,0.9613,594.0
P00033,"Corral Jurado, Javier",M,,LXI,PAN,Convergencia,1.050899517669503,0.4730961681116611,0.842627,0.526816,0.9681,722.0
P00034,"Corral Romero, María del Carmen",F,mayoria_relativa,LXI,PAN,Convergencia,1.0466595176962985,-0.15421479669516777,0.837056,-0.088866,0.9787,517.0
P00035,"Cortina Reynoso, Manuel",M,mayoria_relativa,LXI,PAN,Convergencia,0.5300186564393053,0.6171968971759834,0.331718,0.669418,0.9605,354.0
P00036,"Cota Osuna, José Carlos",M,plurinominal,LXI,PRI,Partido Encuentro Social,1.2116668947766642,-0.1061538186334139,0.999115,-0.042066,0.964,694.0
P00037,"Cruz Martínez, Marcos Carlos",M,,LXI,MORENA,,1.1139438228573464,-0.14443445479575018,0.903116,-0.079418,0.9766,641.0
